_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,shum_level_1000,shum_level_975,shum_level_950,shum_level_925,shum_level_900,shum_level_875,shum_level_850,shum_level_825,shum_level_800,shum_level_775,shum_level_750,shum_level_725,shum_level_700,shum_level_650,shum_level_600,shum_level_550,shum_level_500,shum_level_450,shum_level_400,shum_level_350,shum_level_300,shum_level_275,shum_level_250,shum_level_225,shum_level_200,shum_level_175,shum_level_150,shum_level_125,shum_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100
626396.0,21043601.0,-1580996.8353504983,2584454.144620664,2018-10-01,19,2018,10,298.617919921875,296.32177734375,294.60546875,292.931640625,291.872802734375,290.69476318359375,289.2392578125,287.69207763671875,286.0936279296875,285.0016174316406,285.05084228515625,284.1837463378906,282.72344970703125,280.107177734375,277.16796875,273.3564453125,268.216796875,262.5052185058594,256.64251708984375,249.8014373779297,241.2976837158203,236.98390197753906,232.24356079101562,226.9890594482422,220.73719787597656,214.69305419921875,207.5962371826172,201.95164489746094,199.29696655273438,113.68955993652344,337.1575927734375,564.070556640625,795.541259765625,1031.75,1274.056640625,1522.260498046875,1775.21044921875,2035.08203125,2301.311767578125,2575.65673828125,2859.196044921875,3150.952880859375,3763.048583984375,4416.60302734375,5119.30078125,5875.55078125,6694.890625,7590.02734375,8581.89453125,9690.9453125,10299.88671875,10955.23828125,11664.41796875,12436.44921875,13289.0,14241.68359375,15334.01171875,16640.92578125,0.0165325328707695,0.016202954575419426,0.01461857557296753,0.012989046052098274,0.011277548037469387,0.01002474781125784,0.008745762519538403,0.00723999971523881,0.005949999671429396,0.0049299998208880424,0.004410000052303076,0.0038999998942017555,0.0032099999953061342,0.0019339999416843057,0.001227000029757619,0.0009469999931752682,0.0007140000234358013,0.00042799999937415123,0.00024300000222865492,0.00035799999022856355,0.0003671067825052887,0.0002115702081937343,0.0001312050735577941,8.57263439684175e-05,6.330000178422779e-05,3.7900001188972965e-05,1.5400000847876072e-05,7.7186550697661e-06,5.855717063241173e-06,0.5,0.6500000357627869,0.625,0.375,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.13731813430786133,0.1999785453081131,-5.0300445556640625,-5.2356719970703125,-6.0357666015625,-6.694244384765625,-6.7563018798828125,-6.0001373291015625,-5.4103851318359375,-5.35577392578125,-6.320648193359375,-8.377227783203125,-9.843856811523438,-10.016921997070312,-9.82135009765625,-9.72784423828125,-10.273086547851562,-10.386489868164062,-8.468658447265625,-5.011016845703125,-3.8133544921875,-2.2042388916015625,2.559478759765625,4.2649078369140625,5.6269989013671875,9.018798828125,11.9368896484375,14.689422607421875,15.50482177734375,5.450192451477051,-0.8432178497314453
559895.0,21151770.0,-1358904.497362909,2346162.091069151,2018-10-01,0,2018,10,298.571044921875,296.58740234375,294.93359375,293.509765625,291.966552734375,290.61663818359375,289.2548828125,287.95770263671875,286.6405029296875,285.2984924316406,283.64459228515625,281.8243713378906,281.39532470703125,280.013427734375,276.66796875,273.0908203125,268.498046875,262.9270935058594,256.67376708984375,250.1451873779297,241.5320587158203,237.59327697753906,232.93106079101562,227.4265594482422,220.92469787597656,214.38055419921875,208.2524871826172,201.04539489746094,198.64071655273438,108.18955993652344,332.1575927734375,559.070556640625,791.041259765625,1027.75,1271.056640625,1519.260498046875,1773.21044921875,2034.58203125,2301.811767578125,2576.65673828125,2858.696044921875,3148.452880859375,3760.548583984375,4413.60302734375,5114.80078125,5871.55078125,6692.390625,7588.52734375,8579.89453125,9690.9453125,10301.38671875,10958.73828125,11669.41796875,12442.94921875,13294.0,14247.68359375,15341.01171875,16640.42578125,0.01847253367304802,0.017482955008745193,0.015738574787974358,0.014799046330153942,0.014077547937631607,0.013434747233986855,0.012795762158930302,0.012139999307692051,0.011429999954998493,0.010509999468922615,0.008959999307990074,0.0069599999114871025,0.004819999914616346,0.0026549999602138996,0.0018870000494644046,0.0011569999624043703,0.0006580000044777989,0.00042299999040551484,0.00025599999935366213,0.00023700000019744039,0.0003831067879218608,0.0001988702133530751,0.0001256050745723769,8.652634278405458e-05,5.750000127591193e-05,3.28900023305323e-05,1.6860001778695732e-05,6.81865458318498e-06,5.255717042018659e-06,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.13731813430786133,0.1999785453081131,-6.1237945556640625,-6.4700469970703125,-7.0982666015625,-7.475494384765625,-7.5063018798828125,-7.3595123291015625,-6.9103851318359375,-6.09014892578125,-5.101898193359375,-4.158477783203125,-3.7344818115234375,-4.4075469970703125,-6.71197509765625,-10.55596923828125,-11.554336547851562,-11.198989868164062,-7.718658447265625,-5.386016845703125,-5.2821044921875,-5.3292388916015625,-1.534271240234375,1.7492828369140625,2.8301239013671875,4.987548828125,6.4681396484375,6.189422607421875,4.94232177734375,4.122067451477051,-2.4213428497314453
502968.0,21043764.0,-1169359.0493885183,1649001.4995532413,2018-10-01,19,2018,10,298.774169921875,296.55615234375,294.40234375,292.744140625,290.779052734375,289.89788818359375,288.5205078125,286.84832763671875,285.0623779296875,283.3141174316406,281.73834228515625,280.9181213378906,280.34844970703125,278.763427734375,276.23046875,273.0283203125,268.341796875,262.6458435058594,256.50189208984375,250.2389373779297,242.9226837158203,238.07765197753906,233.13418579101562,227.3796844482422,221.14344787597656,214.73992919921875,208.3618621826172,201.56101989746094,198.31259155273438,113.18955993652344,336.6575927734375,563.070556640625,794.541259765625,1030.25,1271.056640625,1518.760498046875,1771.21044921875,2030.58203125,2295.811767578125,2567.65673828125,2848.196044921875,3137.452880859375,3746.048583984375,4397.60302734375,5098.30078125,5855.05078125,6674.890625,7570.52734375,8561.39453125,9675.9453125,10288.88671875,10946.73828125,11657.41796875,12431.44921875,13284.0,14238.68359375,15333.01171875,16634.92578125,0.01564253307878971,0.015502954833209515,0.014508575201034546,0.0127190463244915,0.010957548394799232,0.008874747902154922,0.008305762894451618,0.00791999977082014,0.007599999662488699,0.007259999867528677,0.006709999870508909,0.0057299998588860035,0.004639999940991402,0.0030189999379217625,0.001820000004954636,0.00101500004529953,0.0006649999995715916,0.0005210000090301037,0.0003929999948013574,0.00016900000628083944,0.00012110677926102653,0.0001173701966763474,7.620506949024275e-05,5.6026343372650445e-05,4.3700001697288826e-05,3.376000313437544e-05,1.545000122860074e-05,6.568654498551041e-06,4.8557176342001185e-06,0.75,0.949999988079071,0.375,1.375,0.5,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.13731813430786133,0.1999785453081131,-3.7644195556640625,-3.7825469970703125,-3.7701416015625,-3.678619384765625,-3.3656768798828125,-3.4845123291015625,-3.7853851318359375,-3.62139892578125,-3.445648193359375,-3.470977783203125,-3.2032318115234375,-2.8919219970703125,-3.33697509765625,-4.57159423828125,-3.8512115478515625,-2.6364898681640625,-3.937408447265625,-5.964141845703125,-9.1102294921875,-9.907363891601562,-8.284271240234375,-7.4850921630859375,-7.5917510986328125,-7.449951171875,-7.5631103515625,-9.669952392578125,-10.94830322265625,-6.393557548522949,-5.921342849731445
559824.0,21151451.0,-1950705.994200422,1586400.441420887,2018-10-03,2,2018,10,299.58447265625,297.52880859375,295.58001708984375,293.80609130859375,291.971435546875,290.6795654296875,288.9954833984375,287.27130126953125,285.8047790527344,284.57958984375,283.30145263671875,282.0570068359375,280.9156494140625,279.1766662597656,277.17974853515625,274.11273193359375,269.58270263671875,264.314697265625,257.9576416015625,250.9376678466797,242.4259490966797,237.79444885253906,232.88763427734375,227.577392578125,221.1020965576172,213.6547088623047,207.3876953125,200.9788818359375,199.24673461914062,130.7666015625,356.2897644042969,583.7710571289062,816.31884765625,1053.24169921875,1294.852294921875,1542.954833984375,1795.823974609375,2055.935791015625,2322.158935546875,2595.6240234375,2877.439208984375,3168.056884765625,3777.3115234375,4430.0947265625,5134.359375,5894.36328125,6718.69921875,7620.42578125,8616.12109375,9731.109375,10342.8203125,10999.703125,11711.24609375,12485.578125,13335.16796875,14285.1953125,15375.07421875,16677.47265625,0.017985966056585312,0.01731513999402523,0.015684619545936584,0.01417618989944458,0.01258425135165453,0.010954375378787518,0.00986563228070736,0.008820000104606152,0.008069999516010284,0.007569999899715185,0.007049999665468931,0.0064399996772408485,0.00532840471714735,0.002859999891370535,0.0019233250059187412,0.0016690000193193555,0.0013770000077784061,0.0009679999784566462,0.0007999999797903001,0.0005009999731555581,0.0002837000065483153,0.0001990000018849969,0.00011356094910297543,5.813169991597533e-05,4.669999907491729e-05,3.151080818497576e-05,1.39600006150431e-05,6.21449589743861e-06,5.42255202162778e-06,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.18438301980495453,0.19916792213916779,-7.1708831787109375,-7.4318389892578125,-8.044097900390625,-8.34075927734375,-8.020904541015625,-6.9237213134765625,-6.049774169921875,-5.2686004638671875,-4.52032470703125,-3.9929962158203125,-3.87786865234375,-4.1169281005859375,-4.5297698974609375,-4.1908721923828125,-2.8047637939453125,-3.5506744384765625,-6.0081787109375,-8.673599243164062,-6.4105987548828125,-4.7469635009765625,-5.801116943359375,-8.640487670898438,-9.756103515625,-10.720184326171875,-12.32415771484375,-16.41778564453125,-17.465713500976562,-8.001174926757812,-4.6393585205078125
559918.0,21151852.0,-1577494.7841168446,2227356.139548228,2018-10-03,3,2018,10,298.52197265625,296.62255859375,295.17376708984375,293.83734130859375,292.393310546875,290.9451904296875,289.5423583984375,288.13067626953125,286.7110290527344,285.34521484375,283.92645263671875,282.2601318359375,280.4312744140625,278.5047912597656,276.08599853515625,272.90960693359375,268.73895263671875,263.674072265625,257.8326416015625,251.4532928466797,243.5040740966797,238.82569885253906,233.32513427734375,227.343017578125,220.5708465576172,214.6390838623047,207.3720703125,199.9788818359375,199.59048461914062,139.2666015625,364.2897644042969,591.2710571289062,823.81884765625,1060.74169921875,1302.852294921875,1551.954833984375,1805.823974609375,2067.435791015625,2334.658935546875,2609.6240234375,2892.439208984375,3183.056884765625,3791.8115234375,4443.0947265625,5144.359375,5901.36328125,6724.69921875,7624.92578125,8621.62109375,9740.109375,10354.8203125,11014.203125,11725.74609375,12497.578125,13349.66796875,14302.1953125,15389.57421875,16686.97265625,0.018335966393351555,0.01691513881087303,0.01573461852967739,0.014916189946234226,0.014164251275360584,0.01349437516182661,0.012795631773769855,0.012069999240338802,0.01133000012487173,0.01054999977350235,0.009789999574422836,0.0088900001719594,0.007608404383063316,0.004900999832898378,0.0033693250734359026,0.00241800001822412,0.0019759999122470617,0.0016479999758303165,0.0011389999417588115,0.0006370000191964209,0.0003704999980982393,0.0002877000079024583,0.000203560950467363,0.00014763171202503145,6.990000110818073e-05,3.521080725477077e-05,1.45800004247576e-05,5.3244957598508336e-06,6.0325519370962866e-06,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.18438301980495453,0.19916792213916779,-5.5927581787109375,-6.0880889892578125,-7.044097900390625,-7.63763427734375,-7.661529541015625,-7.4862213134765625,-7.237274169921875,-6.9717254638671875,-6.75469970703125,-6.5242462158203125,-6.28411865234375,-5.6013031005859375,-5.5297698974609375,-6.1596221923828125,-5.6953887939453125,-5.8631744384765625,-7.3050537109375,-7.7829742431640625,-7.6137237548828125,-5.8094635009765625,-4.863616943359375,-7.8436126708984375,-12.084228515625,-7.782684326171875,-8.76165771484375,-9.73028564453125,-10.621963500976562,-5.8917999267578125,-8.670608520507812
559826.0,21151456.0,-1285604.697971195,1319263.6357329884,2018-10-03,0,2018,10,298.17822265625,296.18505859375,294.73626708984375,293.32171630859375,291.799560546875,290.3201904296875,288.6986083984375,287.03692626953125,285.3516540527344,284.67333984375,284.05145263671875,282.5882568359375,281.3062744140625,279.3485412597656,277.35162353515625,273.98773193359375,269.09832763671875,263.908447265625,258.0201416015625,250.8595428466797,242.6290740966797,237.76319885253906,232.82513427734375,227.343017578125,222.0864715576172,214.8578338623047,205.9033203125,201.6038818359375,199.02798461914062,125.7666015625,350.2897644042969,576.7710571289062,808.81884765625,1044.74169921875,1286.852294921875,1534.954833984375,1787.823974609375,2047.935791015625,2313.658935546875,2588.1240234375,2870.439208984375,3161.056884765625,3771.8115234375,4425.0947265625,5129.359375,5888.86328125,6711.69921875,7612.92578125,8609.12109375,9724.109375,10336.3203125,10992.703125,11703.24609375,12479.578125,13335.16796875,14284.1953125,15369.07421875,16676.47265625,0.017695967108011246,0.016565140336751938,0.015164618380367756,0.014446189627051353,0.013574251905083656,0.012524375692009926,0.011385631747543812,0.010169999673962593,0.008959999307990074,0.00774999987334013,0.007029999978840351,0.0065299998968839645,0.00568840466439724,0.0035699999425560236,0.0023543250281363726,0.001993000041693449,0.0020210000220686197,0.0013909999979659915,0.0007939999923110008,0.0005380000220611691,0.0002742999931797385,0.00022200000239536166,0.0001892609434435144,0.00012863169831689447,8.820000221021473e-05,3.901080708601512e-05,1.2190001143608242e-05,6.864495844638441e-06,5.25255200045649e-06,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.18438301980495453,0.19916792213916779,-3.5927581787109375,-3.7912139892578125,-5.090972900390625,-5.98138427734375,-6.208404541015625,-6.2362213134765625,-6.143524169921875,-5.8936004638671875,-5.33282470703125,-4.6023712158203125,-4.11224365234375,-4.1013031005859375,-4.5297698974609375,-4.9721221923828125,-2.9922637939453125,-1.9100494384765625,-4.0081787109375,-8.251724243164062,-10.394973754882812,-8.700088500976562,-7.879241943359375,-8.952987670898438,-11.256103515625,-11.813934326171875,-12.98040771484375,-13.99591064453125,-13.465713500976562,-8.719924926757812,-4.8893585205078125
627617.0,21152898.0,-1466566.259768546,3051065.818241154,2018-10-01,13,2018,10,298.930419921875,296.94677734375,295.40234375,293.853515625,292.294677734375,290.71038818359375,289.1455078125,287.53582763671875,285.8592529296875,284.9703674316406,286.30084228515625,285.9806213378906,284.48907470703125,281.060302734375,277.08984375,272.6220703125,267.357421875,261.3489685058594,255.2675323486328,248.8014373779297,241.1414337158203,235.90577697753906,231.66543579101562,226.4890594482422,220.89344787597656,215.06805419921875,208.2212371826172,200.98289489746094,199.40634155273438,125.18955993652344,350.1575927734375,577.570556640625,809.541259765625,1046.25,1288.556640625,1537.260498046875,1790.21044921875,2050.58203125,2316.311767578125,2590.65673828125,2876.196044921875,3169.952880859375,3784.548583984375,4439.10302734375,5140.30078125,5894.55078125,6710.890625,7602.02734375,8587.39453125,9696.4453125,10304.38671875,10956.73828125,11663.91796875,12435.94921875,13289.0,14244.18359375,15337.01171875,16637.92578125,0.017612533643841743,0.016872955486178398,0.015658576041460037,0.01449904590845108,0.013277548365294933,0.011954747140407562,0.010515762493014336,0.009019999764859676,0.007499999832361937,0.005760000087320805,0.0036899999249726534,0.0024999999441206455,0.0019299999112263322,0.001398000051267445,0.0010110000148415565,0.0009069999796338379,0.0008440000237897038,0.000598000013269484,0.0005019999807700515,0.0008219999726861715,0.0005041067488491535,0.00022637020447291434,0.0001346050703432411,8.662634354550391e-05,6.150000263005495e-05,3.796000237343833e-05,1.5550001990050077e-05,6.408654371625744e-06,6.2957178670330904e-06,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.13731813430786133,0.1999785453081131,-1.6550445556640625,-1.6731719970703125,-1.8013916015625,-2.100494384765625,-2.2875518798828125,-2.2970123291015625,-2.5822601318359375,-2.66827392578125,-2.367523193359375,-3.111602783203125,-4.3126068115234375,-4.5794219970703125,-4.72760009765625,-5.16534423828125,-4.8824615478515625,-4.0739898681640625,-3.953033447265625,-3.120391845703125,-1.0946044921875,3.3113861083984375,4.809478759765625,5.7180328369140625,9.423873901367188,16.221923828125,20.5931396484375,20.220672607421875,20.36419677734375,12.65331745147705,2.8286571502685547
559798.0,21151406.0,-2122643.1891548256,2291422.203405043,2018-10-01,0,2018,10,298.524169921875,296.47802734375,295.02734375,293.603515625,292.107177734375,290.56976318359375,289.0986328125,287.67645263671875,286.1561279296875,284.8609924316406,283.66021728515625,282.8556213378906,282.42657470703125,279.810302734375,276.44921875,273.0283203125,268.544921875,262.9739685058594,256.67376708984375,250.1608123779297,241.5789337158203,237.64015197753906,232.97793579101562,227.4265594482422,220.97157287597656,214.42742919921875,208.1743621826172,201.01414489746094,198.59384155273438,109.68955993652344,333.1575927734375,560.070556640625,792.041259765625,1028.75,1271.556640625,1519.260498046875,1772.71044921875,2033.58203125,2300.311767578125,2574.65673828125,2856.696044921875,3147.952880859375,3760.048583984375,4412.60302734375,5113.80078125,5870.55078125,6691.390625,7587.52734375,8579.39453125,9690.4453125,10300.88671875,10958.23828125,11668.91796875,12442.94921875,13294.0,14247.68359375,15340.51171875,16640.42578125,0.01750253327190876,0.016612956300377846,0.01413857564330101,0.013299046084284782,0.012627547606825829,0.01202474720776081,0.011375762522220612,0.010710000060498714,0.00993999931961298,0.008719999343156815,0.006979999598115683,0.005150000099092722,0.003819999983534217,0.0027630000840872526,0.001976999919861555,0.0011599999852478504,0.0006440000142902136,0.00042299999040551484,0.0002640000020619482,0.00023299999884329736,0.0003771068004425615,0.0001949702127603814,0.00012320507084950805,8.582634472986683e-05,5.6000000768108293e-05,3.315000139991753e-05,1.6710000636521727e-05,6.768654657207662e-06,5.225717359280679e-06,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.13731813430786133,0.1999785453081131,-6.4675445556640625,-6.7981719970703125,-8.1295166015625,-8.381744384765625,-8.303176879882812,-7.7501373291015625,-6.7385101318359375,-5.51202392578125,-4.336273193359375,-3.517852783203125,-3.8438568115234375,-5.8919219970703125,-8.74322509765625,-11.36846923828125,-11.804336547851562,-11.433364868164062,-8.109283447265625,-5.870391845703125,-5.5164794921875,-5.4542388916015625,-1.659271240234375,1.5930328369140625,2.9238739013671875,5.065673828125,5.9993896484375,5.533172607421875,4.23919677734375,4.168942451477051,-2.3900928497314453
559796.0,21151404.0,-2222461.671170774,2215896.2526411447,2018-10-05,0,2018,10,298.821533203125,296.64697265625,294.683837890625,292.8212890625,291.21875,289.76861572265625,288.5562744140625,287.20050048828125,285.75299072265625,284.3746337890625,283.1212158203125,282.029296875,281.16131591796875,279.328369140625,276.88470458984375,274.54217529296875,270.5247802734375,265.56329345703125,259.8025207519531,252.39207458496094,243.25894165039062,237.8336944580078,232.53001403808594,226.46971130371094,220.1707000732422,213.31114196777344,206.2996368408203,199.05287170410156,197.57717895507812,97.869384765625,321.16680908203125,548.5203857421875,779.77001953125,1016.186279296875,1257.29443359375,1504.57080078125,1756.999755859375,2016.851806640625,2282.4921875,2555.8251953125,2836.991455078125,3127.465087890625,3737.005615234375,4389.798828125,5093.2109375,5855.3671875,6683.0,7589.30859375,8592.15234375,9712.2421875,10325.17578125,10981.7109375,11690.140625,12460.92578125,13308.734375,14255.6171875,15337.65625,16626.29296875,0.01618020422756672,0.01581519842147827,0.014679313637316227,0.012752913869917393,0.010936927981674671,0.009269999340176582,0.008089999668300152,0.007319999858736992,0.006739999633282423,0.006259999703615904,0.005709999706596136,0.004900000058114529,0.0038999998942017555,0.0023640000727027655,0.0017499999376013875,0.0010639999527484179,0.0006699999794363976,0.00047400000039488077,0.00033599999733269215,0.0002589999930933118,0.00017816689796745777,0.0001402829948347062,9.989395039156079e-05,6.583672802662477e-05,4.33946042903699e-05,2.799106550810393e-05,1.1369013918738347e-05,4.6740683501411695e-06,4.488399554247735e-06,0.625,0.625,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.21643075346946716,0.1999986618757248,-5.721221923828125,-5.97283935546875,-6.31463623046875,-6.7379150390625,-6.7513427734375,-5.75177001953125,-4.59173583984375,-3.325286865234375,-1.7731475830078125,-0.4222259521484375,0.3107757568359375,0.008270263671875,-0.8795166015625,-3.21142578125,-4.90301513671875,-4.8988037109375,-5.6790313720703125,-6.480621337890625,-7.029876708984375,-7.6046295166015625,-9.138320922851562,-11.1744384765625,-10.702529907226562,-8.93975830078125,-8.955368041992188,-7.1884613037109375,-8.916183471679688,0.44051551818847656,0.9535484313964844
503108.0,21044109.0,-1518178.06486721,3085482.43127898,2018-10-02,17,2018,10,297.943603515625,295.930419921875,295.0859375,294.0733642578125,292.4349365234375,290.8388671875,289.41693115234375,288.5094909667969,288.17425537109375,287.6259765625,286.65008544921875,285.48541259765625,284.06500244140625,280.4107666015625,276.19183349609375,272.005126953125,266.9837646484375,261.26458740234375,256.0057373046875,248.50628662109375,240.61688232421875,236.0590362548828,233.50987243652344,227.04229736328125,220.39479064941406,213.2614288330078,207.97059631347656,201.1772003173828,200.37088012695312,130.5263671875,354.2566223144531,581.04248046875,812.703857421875,1049.490478515625,1290.757080078125,1538.238037109375,1791.41796875,2052.12451171875,2320.64111328125,2596.798828125,2881.27392578125,3174.1494140625,3787.5732421875,4440.466796875,5139.4296875,5892.22265625,6707.0859375,7599.4453125,8586.3828125,9691.828125,10298.85546875,10953.9375,11666.07421875,12438.00390625,13284.9375,14235.54296875,15328.8359375,16633.421875,0.016830917447805405,0.015734316781163216,0.012286588549613953,0.010724028572440147,0.00915304571390152,0.0072447448037564754,0.005784192588180304,0.004941330291330814,0.004110000096261501,0.0035299998708069324,0.002699999837204814,0.0018500000005587935,0.0013199999229982495,0.0009640000062063336,0.0008749999688006938,0.0004970000009052455,0.00032500000088475645,0.000311999989207834,0.00035099999513477087,0.0006169999833218753,0.00041099998634308577,0.000347396096913144,0.00026419636560603976,0.00014360944624058902,6.759999814676121e-05,2.8854321499238722e-05,1.5090000488271471e-05,6.536803994094953e-06,6.993210263317451e-06,0.625,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.18345756828784943,0.19999894499778748,-2.2375946044921875,-2.5181121826171875,-3.622894287109375,-4.086212158203125,-4.9569091796875,-4.6866912841796875,-3.11083984375,-1.3156280517578125,-1.587005615234375,-3.1701812744140625,-3.5762481689453125,-3.884124755859375,-4.309844970703125,-4.829803466796875,-5.035980224609375,-5.1373443603515625,-5.550262451171875,-3.370635986328125,0.6815948486328125,5.175201416015625,12.322906494140625,13.781753540039062,15.563156127929688,21.779388427734375,25.613632202148438,27.811233520507812,23.9127197265625,17.814102172851562,5.747332572937012
