_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100
856086.0,10822524.0,-601105.6289881509,1245076.5734667005,2009-12-03,5,2009,12,299.579833984375,297.3818359375,295.4581298828125,293.73199462890625,292.3983459472656,290.81610107421875,289.13079833984375,287.71087646484375,286.30816650390625,284.978271484375,284.7406005859375,284.8785095214844,283.64483642578125,280.384765625,275.99176025390625,272.4819641113281,270.20465087890625,265.4554748535156,259.05615234375,251.06996154785156,242.98309326171875,238.60804748535156,233.73956298828125,228.29002380371094,221.60104370117188,214.04847717285156,208.4220733642578,202.08316040039062,195.42172241210938,70.99609375,295.0057678222656,522.8832397460938,754.8720703125,991.74365234375,1234.4248046875,1481.25341796875,1735.74658203125,1995.342041015625,2262.842041015625,2536.95263671875,2820.872802734375,3114.693603515625,3728.9296875,4382.1318359375,5081.890625,5840.765625,6669.4921875,7574.53515625,8573.87890625,9688.66015625,10302.65234375,10962.43359375,11675.53125,12452.28125,13304.4609375,14256.546875,15352.95703125,16651.48046875,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.3126189112663269,0.19999322295188904,-5.7810821533203125,-5.90478515625,-5.9193878173828125,-5.3430938720703125,-3.826385498046875,-3.5512847900390625,-3.9832763671875,-4.55157470703125,-5.2378692626953125,-6.060760498046875,-6.733795166015625,-6.491485595703125,-5.0982513427734375,-2.15673828125,-0.458404541015625,0.9933013916015625,2.892181396484375,4.71514892578125,8.553024291992188,16.409759521484375,21.598587036132812,24.861007690429688,27.572250366210938,29.541595458984375,31.500255584716797,30.55718421936035,26.49456787109375,23.630489349365234,18.866226196289062
856001.0,10822363.0,-1603158.6953352185,2800821.3933376675,2009-12-05,5,2009,12,296.2655029296875,294.5928955078125,293.2451171875,291.82147216796875,290.3648681640625,288.881591796875,287.376953125,285.834716796875,284.6275939941406,283.78082275390625,282.9052734375,281.9959411621094,281.4892578125,278.78497314453125,274.77667236328125,271.32135009765625,267.6168212890625,261.9859619140625,255.80059814453125,248.23143005371094,238.81748962402344,233.8348846435547,228.97195434570312,223.9553680419922,220.25404357910156,215.33718872070312,209.8565673828125,201.9017791748047,197.1250762939453,107.96533203125,329.51202392578125,555.0343627929688,785.135498046875,1020.543701171875,1260.692138671875,1507.0322265625,1759.09765625,2017.6572265625,2282.5400390625,2555.727294921875,2836.87548828125,3127.240478515625,3737.62451171875,4386.8359375,5083.24609375,5836.0234375,6653.48828125,7547.58984375,8534.16796875,9634.30078125,10236.74609375,10882.09375,11581.3828125,12347.640625,13199.65234375,14159.4921875,15260.265625,16559.23828125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.25,0.08232948929071426,0.19987697899341583,2.1435699462890625,2.5015869140625,2.6566162109375,1.5932464599609375,1.4939117431640625,2.4229278564453125,3.7070770263671875,5.0714874267578125,5.9448089599609375,5.34759521484375,4.6019744873046875,4.983245849609375,5.2555389404296875,7.220123291015625,8.305953979492188,7.0268402099609375,6.7468414306640625,8.872573852539062,16.864974975585938,22.406448364257812,24.00189208984375,23.489669799804688,23.589736938476562,23.482284545898438,28.421096801757812,31.488311767578125,30.023395538330078,30.835533142089844,25.26473045349121
895116.0,10822521.0,-614729.2618140163,1442743.1476639195,2009-12-06,10,2009,12,298.5367431640625,296.539794921875,294.78643798828125,292.81658935546875,291.0081787109375,289.4705810546875,288.42718505859375,287.9102783203125,286.5451965332031,284.9091796875,283.4423828125,282.67431640625,282.1558837890625,279.8561706542969,276.701904296875,274.13623046875,269.920166015625,263.40875244140625,256.7894287109375,248.8514404296875,240.34884643554688,236.75559997558594,233.5832977294922,228.63424682617188,223.55230712890625,216.76039123535156,209.76483154296875,201.57493591308594,195.0556640625,107.40673828125,330.72607421875,557.6328735351562,789.233642578125,1025.36083984375,1266.1884765625,1513.510009765625,1766.085205078125,2026.71533203125,2292.8583984375,2566.65478515625,2848.787353515625,3139.425048828125,3751.181396484375,4404.20849609375,5106.66796875,5867.32421875,6690.62890625,7588.2890625,8577.1875,9681.4296875,10289.11328125,10945.4921875,11659.4140625,12440.35546875,13301.9375,14264.13671875,15362.6484375,16655.78125,0.5,0.375,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2822319269180298,0.19997434318065643,-5.6004486083984375,-6.251556396484375,-7.486541748046875,-8.093505859375,-8.695159912109375,-9.455764770507812,-9.180282592773438,-7.8444671630859375,-5.726898193359375,-4.8774566650390625,-5.0452117919921875,-5.978851318359375,-6.333404541015625,-2.4598541259765625,1.36810302734375,5.05657958984375,5.561492919921875,5.988983154296875,9.77081298828125,9.039688110351562,13.678253173828125,21.614120483398438,30.06048583984375,32.335205078125,34.35576629638672,33.45508575439453,33.597572326660156,33.51921844482422,25.957473754882812
855985.0,10822345.0,-1830537.927840478,2833695.928048881,2009-12-01,12,2009,12,296.10272216796875,293.8857421875,291.8323974609375,290.0711975097656,288.02703857421875,285.88006591796875,284.74365234375,283.787841796875,282.553466796875,281.2408447265625,279.86077880859375,278.4416809082031,276.973388671875,273.96209716796875,270.87994384765625,268.4696960449219,266.19091796875,260.8858642578125,254.25254821777344,247.77761840820312,240.47731018066406,236.2887420654297,232.51031494140625,227.2988739013672,222.52389526367188,216.84312438964844,209.61505126953125,202.73484802246094,200.26231384277344,113.774169921875,334.3612365722656,558.6771240234375,787.825439453125,1021.017822265625,1259.35009765625,1502.908935546875,1752.124755859375,2008.607666015625,2271.061767578125,2541.468994140625,2819.474365234375,3105.2021484375,3704.80322265625,4344.48046875,5031.40234375,5778.4921875,6593.00390625,7481.26953125,8462.81640625,9566.1015625,10173.2421875,10827.671875,11537.52734375,12313.74609375,13173.86328125,14135.9921875,15236.73828125,16547.984375,1.0,1.0,0.375,0.25,1.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.34507590532302856,0.20000000298023224,-5.71826171875,-5.8371734619140625,-6.037109375,-6.75128173828125,-7.364593505859375,-7.7502288818359375,-8.542999267578125,-8.94561767578125,-8.794113159179688,-8.408096313476562,-7.9678497314453125,-7.828338623046875,-7.991363525390625,-8.9013671875,-9.076278686523438,-9.6705322265625,-9.625930786132812,-3.1655731201171875,0.9337158203125,5.1276092529296875,12.572067260742188,19.369338989257812,26.258407592773438,31.585098266601562,35.89305877685547,36.15775680541992,37.49449157714844,29.4783878326416,23.243806838989258
855992.0,10822352.0,-1616055.765181132,2781020.3092598035,2009-12-05,3,2009,12,296.2655029296875,294.5928955078125,293.2451171875,291.82147216796875,290.3648681640625,288.881591796875,287.376953125,285.834716796875,284.6275939941406,283.78082275390625,282.9052734375,281.9959411621094,281.4892578125,278.78497314453125,274.77667236328125,271.32135009765625,267.6168212890625,261.9859619140625,255.80059814453125,248.23143005371094,238.81748962402344,233.8348846435547,228.97195434570312,223.9553680419922,220.25404357910156,215.33718872070312,209.8565673828125,201.9017791748047,197.1250762939453,107.96533203125,329.51202392578125,555.0343627929688,785.135498046875,1020.543701171875,1260.692138671875,1507.0322265625,1759.09765625,2017.6572265625,2282.5400390625,2555.727294921875,2836.87548828125,3127.240478515625,3737.62451171875,4386.8359375,5083.24609375,5836.0234375,6653.48828125,7547.58984375,8534.16796875,9634.30078125,10236.74609375,10882.09375,11581.3828125,12347.640625,13199.65234375,14159.4921875,15260.265625,16559.23828125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.25,0.08232948929071426,0.19987697899341583,2.1435699462890625,2.5015869140625,2.6566162109375,1.5932464599609375,1.4939117431640625,2.4229278564453125,3.7070770263671875,5.0714874267578125,5.9448089599609375,5.34759521484375,4.6019744873046875,4.983245849609375,5.2555389404296875,7.220123291015625,8.305953979492188,7.0268402099609375,6.7468414306640625,8.872573852539062,16.864974975585938,22.406448364257812,24.00189208984375,23.489669799804688,23.589736938476562,23.482284545898438,28.421096801757812,31.488311767578125,30.023395538330078,30.835533142089844,25.26473045349121
856035.0,10822456.0,-1275458.6920438388,2358918.653703721,2009-12-03,5,2009,12,297.486083984375,295.6787109375,293.8487548828125,291.76324462890625,290.1795959472656,289.20672607421875,287.83392333984375,286.38275146484375,284.91754150390625,283.353271484375,282.1312255859375,280.4722595214844,279.01983642578125,278.228515625,277.53863525390625,274.3257141113281,269.20465087890625,263.6429748535156,257.71240234375,250.81996154785156,243.02996826171875,238.07679748535156,232.64581298828125,227.61814880371094,222.56979370117188,215.12660217285156,208.0314483642578,200.27066040039062,196.35922241210938,93.49609375,316.0057678222656,542.3832397460938,772.8720703125,1008.24365234375,1248.9248046875,1495.75341796875,1747.74658203125,2006.342041015625,2272.342041015625,2544.95263671875,2825.372802734375,3114.193603515625,3719.9296875,4372.1318359375,5077.390625,5836.265625,6658.9921875,7558.53515625,8553.37890625,9668.66015625,10281.65234375,10938.93359375,11649.03125,12426.78125,13282.4609375,14237.546875,15327.95703125,16617.98046875,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.3126189112663269,0.19999322295188904,-2.7967071533203125,-3.01416015625,-2.8568878173828125,-2.5462188720703125,-1.826385498046875,-1.2231597900390625,-0.6239013671875,-0.19219970703125,0.6683807373046875,2.220489501953125,3.672454833984375,4.133514404296875,3.5892486572265625,-0.18798828125,-3.614654541015625,-1.2566986083984375,2.985931396484375,6.96514892578125,8.646774291992188,6.925384521484375,6.5829620361328125,7.6735076904296875,8.103500366210938,9.635345458984375,11.234631538391113,11.916559219360352,11.93206787109375,15.161738395690918,7.9287261962890625
895116.0,10822521.0,-531060.8088156269,1300185.2524468282,2009-12-03,10,2009,12,299.361083984375,297.2099609375,295.3175048828125,293.54449462890625,292.3358459472656,290.94110107421875,289.24017333984375,287.75775146484375,286.35504150390625,285.181396484375,284.6624755859375,284.4097595214844,283.42608642578125,280.259765625,275.86676025390625,272.4507141113281,270.48590087890625,265.3773498535156,258.66552734375,250.99183654785156,242.85809326171875,238.38929748535156,233.58331298828125,228.27439880371094,221.85104370117188,214.01722717285156,208.2970733642578,201.95816040039062,195.70297241210938,71.99609375,296.0057678222656,523.3832397460938,755.3720703125,992.24365234375,1234.9248046875,1481.75341796875,1736.24658203125,1995.842041015625,2263.342041015625,2537.95263671875,2821.872802734375,3114.693603515625,3728.9296875,4381.6318359375,5080.890625,5840.265625,6669.4921875,7573.53515625,8571.87890625,9685.66015625,10299.65234375,10958.93359375,11672.03125,12448.78125,13301.4609375,14253.546875,15348.95703125,16647.48046875,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.3126189112663269,0.19999322295188904,-5.9373321533203125,-6.07666015625,-6.1068878173828125,-5.5149688720703125,-3.904510498046875,-3.7075347900390625,-4.0770263671875,-4.62969970703125,-5.3003692626953125,-6.170135498046875,-6.874420166015625,-6.600860595703125,-5.1920013427734375,-2.29736328125,-0.489654541015625,1.1183013916015625,3.157806396484375,4.93389892578125,9.428024291992188,17.956634521484375,22.301712036132812,25.189132690429688,27.916000366210938,29.900970458984375,31.531505584716797,30.57280921936035,25.91644287109375,22.849239349365234,18.741226196289062
856193.0,10822734.0,-1322251.9422153132,2734327.933291209,2009-12-01,5,2009,12,296.22772216796875,294.0107421875,291.8948974609375,290.0399475097656,288.04266357421875,286.09881591796875,285.41552734375,284.256591796875,283.069091796875,281.8033447265625,280.40765380859375,278.8635559082031,277.254638671875,273.96209716796875,270.47369384765625,267.7665710449219,265.55029296875,261.2764892578125,255.17442321777344,249.26199340820312,241.82106018066406,237.5856170654297,233.71343994140625,228.8769989013672,223.05514526367188,216.67124938964844,208.88067626953125,201.53172302246094,199.76231384277344,106.774169921875,327.3612365722656,552.1771240234375,780.825439453125,1014.517822265625,1252.85009765625,1496.408935546875,1746.124755859375,2003.107666015625,2266.561767578125,2536.968994140625,2815.474365234375,3102.2021484375,3701.80322265625,4340.48046875,5026.40234375,5770.9921875,6585.50390625,7476.26953125,8462.31640625,9572.1015625,10183.2421875,10840.671875,11555.02734375,12335.24609375,13195.86328125,14155.9921875,15251.73828125,16554.984375,1.0,1.0,0.375,0.625,3.0,1.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.34507590532302856,0.20000000298023224,-7.59326171875,-7.8059234619140625,-8.052734375,-8.82940673828125,-9.270843505859375,-9.812728881835938,-9.980499267578125,-9.80499267578125,-9.294113159179688,-8.642471313476562,-7.9990997314453125,-7.531463623046875,-7.319488525390625,-7.5576171875,-6.7169036865234375,-5.0299072265625,-4.7509307861328125,-0.1811981201171875,5.0274658203125,10.752609252929688,22.431442260742188,30.384963989257812,36.33653259277344,39.97572326660156,43.42430877685547,43.45463180541992,44.16636657714844,34.60338592529297,25.446931838989258
856009.0,10822371.0,-1456455.0322051174,2750612.3983504875,2009-12-03,0,2009,12,296.751708984375,294.7880859375,293.1925048828125,291.66949462890625,290.0389709472656,288.39422607421875,286.70892333984375,285.17962646484375,283.83941650390625,282.900146484375,282.0999755859375,281.3628845214844,280.92608642578125,280.150390625,277.00738525390625,272.4975891113281,267.31402587890625,262.4242248535156,257.25927734375,251.03871154785156,242.62371826171875,237.01429748535156,231.84893798828125,227.14939880371094,221.71041870117188,215.09535217285156,208.7033233642578,201.63003540039062,194.48422241210938,97.99609375,320.0057678222656,545.3832397460938,775.8720703125,1010.74365234375,1251.4248046875,1497.25341796875,1747.74658203125,2005.842041015625,2270.342041015625,2542.45263671875,2822.872802734375,3112.693603515625,3723.4296875,4377.1318359375,5078.890625,5833.765625,6651.4921875,7548.03515625,8543.37890625,9659.66015625,10270.65234375,10924.93359375,11632.53125,12407.78125,13261.9609375,14218.546875,15313.95703125,16607.98046875,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.3126189112663269,0.19999322295188904,-5.2654571533203125,-5.51416015625,-5.4037628173828125,-4.7180938720703125,-4.279510498046875,-3.6762847900390625,-3.4207763671875,-3.45782470703125,-3.4566192626953125,-2.623260498046875,-2.233795166015625,-3.178985595703125,-4.3951263427734375,-5.07861328125,-2.364654541015625,1.9933013916015625,5.517181396484375,9.74639892578125,14.990524291992188,15.003509521484375,15.348587036132812,15.829757690429688,16.556625366210938,18.525970458984375,21.531505584716797,23.51030921936035,21.30706787109375,16.208614349365234,13.381851196289062
895086.0,10822194.0,-2232732.6773464936,2168215.2367950217,2009-12-03,8,2009,12,297.767333984375,295.8037109375,293.9112548828125,292.09136962890625,291.0389709472656,289.87860107421875,288.41204833984375,287.03900146484375,285.68316650390625,284.243896484375,282.7093505859375,281.1128845214844,279.58233642578125,277.337890625,276.30426025390625,274.3413391113281,270.14215087890625,264.4242248535156,257.82177734375,250.28871154785156,242.59246826171875,238.10804748535156,232.97393798828125,227.96189880371094,222.66354370117188,215.39222717285156,207.5626983642578,200.30191040039062,196.65609741210938,89.49609375,312.0057678222656,538.3832397460938,768.8720703125,1004.74365234375,1246.4248046875,1493.75341796875,1746.24658203125,2005.342041015625,2272.342041015625,2545.45263671875,2826.872802734375,3115.693603515625,3721.4296875,4371.1318359375,5074.390625,5835.265625,6660.4921875,7561.53515625,8555.87890625,9668.66015625,10281.15234375,10938.43359375,11649.53125,12427.78125,13284.9609375,14239.546875,15327.45703125,16619.98046875,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.3126189112663269,0.19999322295188904,-1.6560821533203125,-1.62353515625,-1.4037628173828125,-0.9524688720703125,1.642364501953125,2.7299652099609375,3.2198486328125,3.47967529296875,4.5433807373046875,6.517364501953125,8.219329833984375,8.867889404296875,8.776748657226562,6.45263671875,1.213470458984375,-1.1785736083984375,1.095306396484375,4.74639892578125,6.4280242919921875,5.409759521484375,6.8642120361328125,8.314132690429688,6.0878753662109375,6.729095458984375,8.875256538391113,10.432184219360352,12.82269287109375,13.708613395690918,6.2881011962890625
