_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,omega_level_1000,omega_level_975,omega_level_950,omega_level_925,omega_level_900,omega_level_875,omega_level_850,omega_level_825,omega_level_800,omega_level_775,omega_level_750,omega_level_725,omega_level_700,omega_level_650,omega_level_600,omega_level_550,omega_level_500,omega_level_450,omega_level_400,omega_level_350,omega_level_300,omega_level_275,omega_level_250,omega_level_225,omega_level_200,omega_level_175,omega_level_150,omega_level_125,omega_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100
208738.0,18506559.0,-1370236.6260543445,1440968.1147652825,2016-05-04,4,2016,5,297.534912109375,295.5107421875,293.78564453125,291.8583984375,289.84521484375,288.0736083984375,287.9447021484375,287.2155456542969,286.2825012207031,285.3045654296875,284.12017822265625,282.76312255859375,281.4752197265625,279.5545654296875,277.28790283203125,273.9494323730469,269.57257080078125,264.44427490234375,259.14178466796875,252.11737060546875,244.63421630859375,239.50469970703125,234.5543670654297,229.5604705810547,223.56143188476562,216.5644989013672,208.79466247558594,201.09671020507812,196.059814453125,135.9796142578125,359.310791015625,585.608642578125,815.94873046875,1050.99609375,1290.4033203125,1536.764892578125,1789.02978515625,2049.202392578125,2315.623046875,2590.425048828125,2872.761474609375,3163.572021484375,3774.504150390625,4427.74609375,5130.70703125,5890.16796875,6714.296875,7617.29296875,8618.1015625,9740.33984375,10357.08203125,11018.9453125,11735.64453125,12518.14453125,13378.9296875,14339.06640625,15432.7109375,16726.95703125,-0.05139327049255371,-0.03518730401992798,-0.029268264770507812,-0.025285720825195312,-0.02145862579345703,-0.02116870880126953,-0.049416542053222656,-0.08135128021240234,-0.09407806396484375,-0.08811187744140625,-0.0840616226196289,-0.08441925048828125,-0.08830451965332031,-0.08625984191894531,-0.08852005004882812,-0.10115623474121094,-0.1098175048828125,-0.10422039031982422,-0.07643508911132812,-0.0638723373413086,-0.041886329650878906,-0.0456695556640625,-0.0785837173461914,-0.10823822021484375,-0.09012413024902344,-0.06213253736495972,-0.062106966972351074,-0.06198322772979736,-0.035874903202056885,0.699999988079071,0.824999988079071,0.5,0.30000001192092896,0.2750000059604645,0.20000000298023224,0.20000000298023224,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.19431552290916443,0.1997520476579666,-8.599786758422852,-9.4794921875,-10.955245971679688,-11.742080688476562,-12.177627563476562,-11.944488525390625,-8.42608642578125,-7.87188720703125,-6.992218017578125,-5.959071159362793,-4.970292091369629,-3.862201690673828,-2.6623077392578125,-2.62493896484375,-3.281219482421875,-2.376373291015625,-0.18609619140625,1.1139068603515625,2.93658447265625,9.485305786132812,18.002304077148438,17.10587501525879,15.99266242980957,17.755027770996094,20.69397735595703,21.998058319091797,21.551427841186523,20.803504943847656,19.784774780273438
209034.0,18507338.0,-662814.2038955169,1248751.9743072244,2016-05-09,0,2016,5,298.96240234375,296.74755859375,294.83837890625,292.998046875,291.15869140625,290.57659912109375,289.49761962890625,288.4367980957031,287.28857421875,286.02716064453125,284.6585693359375,283.27197265625,281.8492431640625,279.3857727050781,276.98614501953125,273.8643798828125,269.99053955078125,264.8042907714844,259.22467041015625,252.31768798828125,244.21920776367188,239.06494140625,233.8280029296875,228.00843811035156,221.08485412597656,216.54225158691406,208.20980834960938,202.73573303222656,198.43995666503906,100.38519287109375,323.77734375,551.2685546875,782.397216796875,1018.748046875,1260.13525390625,1508.031494140625,1761.370849609375,2022.6630859375,2290.4697265625,2565.537841796875,2848.924560546875,3140.267822265625,3751.994384765625,4405.326171875,5109.421875,5870.02734375,6696.75390625,7601.28125,8603.125,9724.6484375,10340.74609375,11000.9453125,11713.65625,12487.2265625,13345.5625,14304.125,15398.8671875,16708.1640625,0.09024429321289062,0.12996339797973633,0.17068099975585938,0.19612598419189453,0.21358394622802734,0.2114410400390625,0.20609760284423828,0.2140636444091797,0.2403421401977539,0.2624015808105469,0.26808929443359375,0.25664234161376953,0.22907352447509766,0.13512325286865234,0.05916404724121094,0.06274127960205078,0.07061958312988281,0.07773590087890625,0.10518169403076172,0.0971841812133789,0.08047294616699219,0.08533382415771484,0.08829784393310547,0.07950210571289062,0.010602951049804688,-0.0640716552734375,-0.033526062965393066,0.01304161548614502,0.020278513431549072,0.75,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.14048999547958374,0.19999092817306519,-7.4322357177734375,-7.632293701171875,-8.41107177734375,-8.826553344726562,-9.047836303710938,-7.93499755859375,-6.84649658203125,-6.575225830078125,-6.3029937744140625,-5.6245269775390625,-5.401153564453125,-5.3541412353515625,-5.0551910400390625,-3.5549774169921875,-1.407440185546875,-0.334320068359375,-1.9569854736328125,-2.4008026123046875,-0.3893585205078125,-1.2936553955078125,8.92059326171875,11.932785034179688,12.967178344726562,13.824005126953125,10.350616455078125,13.819778442382812,16.14764404296875,17.509857177734375,16.062145233154297
209026.0,18507306.0,-590117.7756568028,1380419.0825767322,2016-05-12,0,2016,5,298.988525390625,296.79541015625,295.005126953125,293.36181640625,291.946533203125,290.3520202636719,288.83160400390625,287.54656982421875,286.1302795410156,285.338623046875,284.3131103515625,283.03875732421875,282.1421813964844,280.30645751953125,277.77154541015625,275.06939697265625,270.99652099609375,266.3153076171875,260.0954895019531,253.38442993164062,244.0906219482422,239.09852600097656,233.95863342285156,229.34495544433594,222.7493133544922,216.05599975585938,209.03341674804688,201.50291442871094,196.59280395507812,110.62016296386719,333.8538818359375,561.4892578125,793.021240234375,1029.81201171875,1271.5302734375,1519.12841796875,1772.088134765625,2032.952392578125,2299.557373046875,2574.375244140625,2857.669677734375,3148.98291015625,3763.180419921875,4419.0625,5125.56640625,5889.1875,6719.1328125,7628.05078125,8632.8046875,9757.41796875,10373.41015625,11033.61328125,11748.421875,12529.01171875,13387.48828125,14346.828125,15442.96484375,16739.95703125,-0.01015329360961914,0.054089248180389404,0.10726165771484375,0.1512765884399414,0.14918994903564453,0.129364013671875,0.098175048828125,0.047771453857421875,0.006096839904785156,-0.010483741760253906,-0.004444122314453125,0.0036344528198242188,-0.0005083084106445312,-0.03574562072753906,-0.05643272399902344,-0.047509193420410156,-0.031248092651367188,-0.025689125061035156,-0.03479480743408203,-0.04561328887939453,-0.046661376953125,-0.04076957702636719,0.0031900405883789062,0.027774810791015625,0.04017353057861328,0.049452781677246094,0.040287017822265625,0.0033493638038635254,-0.024176597595214844,0.375,0.42500001192092896,0.5375000238418579,0.21250000596046448,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.14218425750732422,0.19989271461963654,-5.5890045166015625,-6.134063720703125,-7.4005279541015625,-8.943145751953125,-10.1712646484375,-10.132797241210938,-8.50067138671875,-6.22357177734375,-4.90234375,-4.8401947021484375,-4.382293701171875,-3.5435638427734375,-2.5815887451171875,-1.5570220947265625,-2.4578094482421875,-3.3254852294921875,-2.6499481201171875,-1.7713775634765625,-1.7702484130859375,2.149658203125,4.1738128662109375,10.222335815429688,13.5999755859375,14.8990478515625,16.3153076171875,18.215858459472656,18.721336364746094,19.709142684936523,15.998001098632812
230466.0,18507343.0,-614834.4287090627,1097078.3200284557,2016-05-12,7,2016,5,297.082275390625,295.43603515625,294.192626953125,293.06494140625,291.899658203125,290.3520202636719,288.76910400390625,287.37469482421875,286.0677795410156,285.026123046875,284.1724853515625,283.30438232421875,282.3921813964844,280.93145751953125,278.58404541015625,275.03814697265625,270.32464599609375,266.1434326171875,260.5173645019531,252.88442993164062,244.1374969482422,239.23915100097656,234.30238342285156,229.28245544433594,223.2961883544922,216.75912475585938,209.58029174804688,201.25291442871094,196.15530395507812,107.62016296386719,329.8538818359375,555.9892578125,787.521240234375,1023.81201171875,1266.0302734375,1514.12841796875,1767.088134765625,2027.952392578125,2294.057373046875,2568.875244140625,2852.169677734375,3144.48291015625,3759.680419921875,4417.0625,5126.06640625,5888.6875,6718.1328125,7628.05078125,8633.3046875,9756.41796875,10371.91015625,11033.11328125,11748.421875,12530.01171875,13390.98828125,14353.328125,15450.46484375,16744.45703125,0.10312795639038086,0.2103392481803894,0.21663665771484375,0.1629953384399414,0.09840869903564453,0.027801513671875,-0.011199951171875,-0.018634796142578125,-0.0017156600952148438,0.024672508239746094,0.06586837768554688,0.10129070281982422,0.12058544158935547,0.10097312927246094,0.04122352600097656,0.007178306579589844,-0.03906059265136719,-0.06475162506103516,0.02770519256591797,0.09891796112060547,0.093963623046875,0.07641792297363281,0.046158790588378906,0.027774810791015625,0.04798603057861328,0.0650777816772461,0.048099517822265625,0.018974363803863525,-0.012457847595214844,0.42500001192092896,0.22499999403953552,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.14218425750732422,0.19989271461963654,-4.3858795166015625,-5.477813720703125,-7.9786529541015625,-10.911895751953125,-12.8587646484375,-13.539047241210938,-12.98504638671875,-11.37982177734375,-9.33984375,-7.5589447021484375,-6.288543701171875,-5.4029388427734375,-4.5659637451171875,-4.5882720947265625,-6.5671844482421875,-6.2786102294921875,-3.8218231201171875,-2.9432525634765625,-3.3796234130859375,-2.397216796875,0.1581878662109375,3.8785858154296875,5.9437255859375,12.4615478515625,14.6278076171875,15.137734413146973,15.486961364746094,16.271642684936523,13.013626098632812
230388.0,18507230.0,-1835344.304499304,2547603.506731388,2016-05-15,11,2016,5,296.788818359375,295.04541015625,293.294921875,291.42236328125,289.566162109375,287.718505859375,285.844482421875,284.8980712890625,286.85760498046875,287.8322448730469,287.29803466796875,286.1007080078125,285.00030517578125,282.02667236328125,278.58538818359375,274.3204650878906,269.02679443359375,262.6874084472656,256.02020263671875,247.8135223388672,242.53053283691406,237.5401153564453,232.2018280029297,227.18495178222656,221.80914306640625,215.59292602539062,207.83554077148438,200.6968231201172,199.5796356201172,119.74290466308594,342.37176513671875,567.99560546875,798.08642578125,1031.964111328125,1271.80029296875,1516.192138671875,1766.265380859375,2024.472900390625,2292.59765625,2569.5390625,2855.0078125,3149.068115234375,3766.100830078125,4423.3017578125,5129.1796875,5888.33984375,6709.1796875,7604.875,8589.34765625,9696.78515625,10308.77734375,10964.79296875,11673.08984375,12448.62890625,13304.90625,14260.23046875,15350.1796875,16650.9140625,0.07451474666595459,0.062425434589385986,0.07120895385742188,0.08728790283203125,0.11356639862060547,0.14871978759765625,0.17811965942382812,0.1902780532836914,0.17993450164794922,0.18175601959228516,0.19608783721923828,0.20524120330810547,0.2006549835205078,0.1629343032836914,0.12299156188964844,0.07040596008300781,0.008557319641113281,-0.06141948699951172,-0.09714698791503906,-0.10417652130126953,-0.04447650909423828,-0.0072422027587890625,0.010529518127441406,0.03213691711425781,0.05198383331298828,0.0438690185546875,0.04329657554626465,0.04768502712249756,0.04119306802749634,0.25,0.25,0.25,0.30000001192092896,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.19999992847442627,0.19999909400939941,-8.313690185546875,-9.590286254882812,-10.143905639648438,-10.100418090820312,-9.17095947265625,-8.12872314453125,-6.8921051025390625,-4.157928466796875,-1.4248504638671875,-1.2456817626953125,-1.5406646728515625,-1.9430389404296875,-2.1438446044921875,-1.4217681884765625,-1.9787445068359375,-1.68603515625,0.492431640625,3.588714599609375,9.507003784179688,12.307357788085938,17.37567138671875,19.200912475585938,25.077484130859375,33.82740783691406,40.6680908203125,42.83757019042969,39.72976303100586,35.07068634033203,24.86837387084961
230035.0,18506558.0,-2169801.4282697965,1793807.3392575453,2016-05-06,14,2016,5,297.112548828125,295.06689453125,293.052978515625,291.126220703125,289.473876953125,288.018310546875,286.391357421875,285.085693359375,285.1285400390625,284.89410400390625,284.5235595703125,283.7698059082031,282.7287292480469,280.623291015625,277.8861083984375,273.964111328125,269.61419677734375,264.40594482421875,258.1241455078125,250.7954864501953,245.02920532226562,240.0235595703125,234.5236053466797,228.7611541748047,222.89993286132812,216.76284790039062,208.8715057373047,200.68362426757812,196.97816467285156,119.52098083496094,341.33502197265625,567.87548828125,797.693603515625,1031.3720703125,1271.276123046875,1516.8916015625,1766.645263671875,2025.281494140625,2291.219482421875,2565.727783203125,2848.9873046875,3141.514892578125,3754.91796875,4410.404296875,5115.95703125,5874.65234375,6699.8046875,7601.1953125,8596.99609375,9716.02734375,10333.91015625,10996.34375,11711.796875,12490.859375,13352.02734375,14312.59765625,15405.5859375,16699.2890625,0.07179337739944458,0.08889788389205933,0.11162281036376953,0.13473033905029297,0.15075969696044922,0.16509056091308594,0.1692790985107422,0.16006088256835938,0.11763858795166016,0.08524322509765625,0.07381248474121094,0.05886363983154297,0.05496406555175781,0.056430816650390625,0.0650033950805664,0.0772848129272461,0.08035945892333984,0.03930854797363281,-0.01953887939453125,-0.04380989074707031,-0.018837928771972656,0.009099960327148438,0.030625343322753906,0.03615093231201172,0.02647113800048828,0.009717941284179688,0.008414268493652344,0.011107385158538818,0.006009578704833984,0.699999988079071,0.8500000238418579,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.14678841829299927,0.19999951124191284,-7.0483856201171875,-7.4834747314453125,-8.284317016601562,-8.625869750976562,-8.235504150390625,-6.6396484375,-4.529022216796875,-1.1344757080078125,3.845550537109375,5.4384918212890625,4.35504150390625,2.50445556640625,0.8646240234375,-0.7375335693359375,0.393951416015625,2.6451568603515625,5.4506378173828125,8.420120239257812,7.4893646240234375,9.470184326171875,21.937545776367188,24.54473876953125,23.286041259765625,23.586380004882812,24.148908615112305,23.47027587890625,22.074600219726562,21.620407104492188,18.103282928466797
230041.0,18506561.0,-1739528.3579511233,1335795.0863091024,2016-05-01,2,2016,5,298.219482421875,296.23974609375,294.55517578125,292.6467590332031,290.80401611328125,289.07135009765625,288.312255859375,287.37738037109375,286.3464660644531,285.34320068359375,284.0043640136719,282.67779541015625,281.81805419921875,280.90948486328125,279.5423583984375,276.16912841796875,270.8004455566406,264.2838439941406,258.16845703125,251.8141632080078,243.13333129882812,237.94793701171875,231.95611572265625,228.2161102294922,223.6519012451172,215.61489868164062,209.99937438964844,203.0924835205078,196.84913635253906,110.43815612792969,333.5572814941406,560.12646484375,791.283935546875,1027.249267578125,1268.02587890625,1514.96630859375,1767.399658203125,2027.74609375,2294.469482421875,2569.201416015625,2851.60693359375,3142.343994140625,3754.459716796875,4412.25146484375,5122.15625,5886.7890625,6714.0703125,7615.01953125,8613.6328125,9732.35546875,10345.3828125,11001.56640625,11710.53515625,12492.66796875,13349.87890625,14310.453125,15413.546875,16719.11328125,0.04940551519393921,0.06766986846923828,0.0710153579711914,0.0864877700805664,0.1135091781616211,0.13880062103271484,0.1450033187866211,0.1063995361328125,0.07282257080078125,0.07020092010498047,0.07804107666015625,0.07090473175048828,0.04343223571777344,-0.0025415420532226562,-0.09209728240966797,-0.13514041900634766,-0.13199901580810547,-0.14124298095703125,-0.09966468811035156,-0.03509521484375,0.024026870727539062,0.021653175354003906,-0.008715629577636719,-0.08632946014404297,-0.1251211166381836,-0.06475436687469482,-0.0011473894119262695,0.0026555657386779785,0.0020745396614074707,0.625,0.6499999761581421,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.25,0.13568872213363647,0.19990377128124237,-8.65386962890625,-9.401626586914062,-11.15191650390625,-11.930740356445312,-12.0218505859375,-11.033706665039062,-8.318130493164062,-7.2711334228515625,-6.4264068603515625,-5.0464630126953125,-3.41436767578125,-1.503204345703125,0.428436279296875,0.2176361083984375,4.561767578125,8.7572021484375,12.002212524414062,9.999557495117188,9.399703979492188,9.37091064453125,8.4248046875,8.96563720703125,6.224884033203125,6.5553131103515625,6.988523483276367,8.290395736694336,13.112404823303223,14.264415740966797,13.582695007324219
230394.0,18507242.0,-2008719.594626497,2516131.631532823,2016-05-06,0,2016,5,296.268798828125,294.33251953125,292.599853515625,291.094970703125,289.427001953125,288.174560546875,286.469482421875,284.491943359375,282.4410400390625,281.12847900390625,283.4923095703125,284.3479309082031,283.4787292480469,280.935791015625,278.0579833984375,274.385986328125,269.28607177734375,262.98406982421875,255.87416076660156,248.0298614501953,242.32608032226562,236.8516845703125,233.4298553466797,228.9017791748047,223.05618286132812,216.24722290039062,209.2621307373047,201.77737426757812,196.15003967285156,125.02098083496094,347.33502197265625,572.37548828125,802.193603515625,1035.8720703125,1276.276123046875,1521.8916015625,1772.145263671875,2029.281494140625,2291.719482421875,2562.727783203125,2845.9873046875,3138.514892578125,3751.91796875,4407.404296875,5111.95703125,5871.15234375,6693.3046875,7588.1953125,8571.99609375,9681.52734375,10291.91015625,10947.84375,11662.296875,12442.359375,13301.52734375,14261.59765625,15359.0859375,16656.7890625,-0.08445662260055542,-0.20407086610794067,-0.34150218963623047,-0.45120716094970703,-0.5133028030395508,-0.5302219390869141,-0.4830646514892578,-0.3711891174316406,-0.21439266204833984,-0.05928802490234375,0.030843734741210938,0.05886363983154297,0.07058906555175781,0.07205581665039062,0.053284645080566406,0.046034812927246094,0.041296958923339844,0.023683547973632812,-0.05469512939453125,-0.08287239074707031,-0.042275428771972656,-0.03386878967285156,-0.043593406677246094,-0.02634906768798828,-0.0008726119995117188,0.013624191284179688,0.0006017684936523438,0.0032948851585388184,0.013822078704833984,0.4000000059604645,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.14678841829299927,0.19999951124191284,-6.4390106201171875,-6.9834747314453125,-8.003067016601562,-9.047744750976562,-9.532379150390625,-9.3271484375,-9.013397216796875,-8.634475708007812,-8.201324462890625,-7.6708831787109375,-6.67620849609375,-5.90179443359375,-5.4010009765625,-4.7375335693359375,-3.059173583984375,-0.9017181396484375,0.3100128173828125,1.9826202392578125,7.0987396240234375,11.563934326171875,20.515670776367188,22.13848876953125,25.582916259765625,26.805130004882812,23.758283615112305,19.62652587890625,15.605851173400879,13.323533058166504,12.10328197479248
230402.0,18507254.0,-1920721.2468386577,2375791.466958076,2016-05-09,0,2016,5,296.35302734375,294.49755859375,292.60400390625,290.716796875,288.78369140625,286.96722412109375,285.18511962890625,283.4367980957031,283.27294921875,284.16778564453125,283.7991943359375,282.44384765625,281.1773681640625,279.2607727050781,277.56427001953125,274.3956298828125,268.99053955078125,263.9292907714844,258.77154541015625,251.06768798828125,241.32858276367188,235.51806640625,230.4998779296875,225.91468811035156,221.20985412597656,214.76100158691406,206.85043334960938,202.42323303222656,199.48683166503906,143.88519287109375,366.27734375,591.2685546875,820.897216796875,1054.748046875,1293.13525390625,1537.531494140625,1786.870849609375,2042.6630859375,2306.9697265625,2580.537841796875,2862.924560546875,3153.267822265625,3762.494384765625,4415.326171875,5119.921875,5879.52734375,6701.75390625,7604.28125,8602.625,9715.1484375,10322.74609375,10972.9453125,11677.15625,12449.7265625,13303.0625,14252.625,15344.8671875,16656.1640625,0.07461929321289062,0.08308839797973633,0.08864974975585938,0.08675098419189453,0.07686519622802734,0.0708160400390625,0.07719135284423828,0.07734489440917969,0.056748390197753906,0.031932830810546875,0.01027679443359375,-0.005076408386230469,-0.013113975524902344,-0.021126747131347656,-0.022867202758789062,-0.015383720397949219,0.0003070831298828125,0.04257965087890625,0.06611919403076172,0.0698404312133789,0.06875419616699219,0.054083824157714844,0.03361034393310547,-0.025966644287109375,-0.07924079895019531,-0.0757904052734375,-0.037432312965393066,0.0013228654861450195,0.024184763431549072,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.14048999547958374,0.19999092817306519,-4.9478607177734375,-5.538543701171875,-6.08294677734375,-6.3265533447265625,-6.3915863037109375,-6.38812255859375,-6.31524658203125,-5.418975830078125,-1.9904937744140625,0.7817230224609375,-0.104278564453125,-2.0103912353515625,-3.2739410400390625,-4.5081024169921875,-4.407440185546875,-3.053070068359375,-0.2851104736328125,2.4585723876953125,6.6418914794921875,9.550094604492188,13.31121826171875,15.339035034179688,15.279678344726562,19.339630126953125,25.178741455078125,27.272903442382812,28.92889404296875,29.134857177734375,23.327770233154297
230466.0,18507343.0,-606403.6727983234,1040714.7811886858,2016-05-04,7,2016,5,298.613037109375,296.6357421875,295.00439453125,293.0458984375,291.26708984375,288.9954833984375,287.1790771484375,286.6530456542969,285.9700012207031,285.4139404296875,284.51080322265625,283.23187255859375,282.0845947265625,279.6951904296875,276.47540283203125,273.4181823730469,269.47882080078125,264.64739990234375,259.73553466796875,251.97674560546875,244.21234130859375,239.91094970703125,234.7731170654297,229.0917205810547,223.12393188476562,217.4394989013672,208.93528747558594,200.72171020507812,196.856689453125,124.9796142578125,349.810791015625,576.608642578125,808.44873046875,1043.99609375,1285.4033203125,1531.764892578125,1783.02978515625,2043.202392578125,2309.623046875,2583.925048828125,2867.261474609375,3159.072021484375,3771.004150390625,4424.74609375,5126.70703125,5886.16796875,6710.796875,7615.79296875,8617.6015625,9737.33984375,10354.58203125,11017.4453125,11733.64453125,12513.64453125,13376.9296875,14339.06640625,15432.2109375,16725.95703125,-0.09826827049255371,-0.11721855401992798,-0.1464557647705078,-0.1659107208251953,-0.16598987579345703,-0.14616870880126953,-0.13144779205322266,-0.12041378021240234,-0.10189056396484375,-0.08811187744140625,-0.0762491226196289,-0.06098175048828125,-0.04142951965332031,-0.012041091918945312,0.005229949951171875,-0.0034999847412109375,-0.0004425048828125,-0.0026578903198242188,0.029033660888671875,0.0650339126586914,0.028426170349121094,-0.0105133056640625,-0.035614967346191406,-0.02620697021484375,-0.04715538024902344,-0.06213253736495972,-0.058200716972351074,-0.05417072772979736,-0.047593653202056885,0.550000011920929,0.574999988079071,0.25,0.25,0.375,1.024999976158142,0.2750000059604645,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.19431552290916443,0.1997520476579666,-7.099786758422852,-8.1201171875,-9.611495971679688,-10.929580688476562,-11.927627563476562,-12.397613525390625,-12.72296142578125,-12.60626220703125,-11.085968017578125,-9.349696159362793,-8.017167091369629,-6.174701690673828,-4.4904327392578125,-3.31243896484375,-2.906219482421875,-4.251373291015625,-4.71734619140625,-1.8548431396484375,0.10845947265625,4.5946807861328125,11.096054077148438,8.137125015258789,8.38328742980957,12.551902770996094,15.350228309631348,15.74805736541748,16.285802841186523,18.350379943847656,15.972273826599121
