_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100,vwnd_level_1000,vwnd_level_975,vwnd_level_950,vwnd_level_925,vwnd_level_900,vwnd_level_875,vwnd_level_850,vwnd_level_825,vwnd_level_800,vwnd_level_775,vwnd_level_750,vwnd_level_725,vwnd_level_700,vwnd_level_650,vwnd_level_600,vwnd_level_550,vwnd_level_500,vwnd_level_450,vwnd_level_400,vwnd_level_350,vwnd_level_300,vwnd_level_275,vwnd_level_250,vwnd_level_225,vwnd_level_200,vwnd_level_175,vwnd_level_150,vwnd_level_125,vwnd_level_100
643189.0,15368940.0,-2259111.866356424,2331203.0989114884,2013-08-02,25,2013,8,296.809326171875,295.063232421875,293.744384765625,291.763916015625,289.743896484375,287.5283203125,286.127197265625,285.032470703125,284.1669921875,283.52880859375,282.457763671875,281.3037109375,280.07763671875,277.8330078125,275.780029296875,273.1902160644531,269.83685302734375,264.2544250488281,257.5244140625,249.59152221679688,240.8060760498047,236.38404846191406,231.67176818847656,226.2649688720703,221.7318115234375,214.0237579345703,206.75421142578125,200.36485290527344,201.638916015625,156.30032348632812,379.08892822265625,605.168701171875,835.791748046875,1070.572021484375,1310.02392578125,1555.612060546875,1806.162109375,2064.0654296875,2329.511474609375,2602.531494140625,2883.22509765625,3173.16162109375,3780.657958984375,4431.37353515625,5132.48828125,5891.23828125,6716.703125,7616.48046875,8609.58984375,9715.6015625,10323.71875,10977.08984375,11683.75,12458.3828125,13310.2734375,14259.44140625,15345.62890625,16650.71484375,0.2750000059604645,0.5,0.44999998807907104,0.5,0.30000001192092896,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.25,0.25,0.13952869176864624,0.19974732398986816,-5.4597625732421875,-7.2059326171875,-9.284515380859375,-10.435333251953125,-11.355499267578125,-12.095413208007812,-12.205810546875,-11.892547607421875,-11.700454711914062,-11.625991821289062,-11.559494018554688,-11.482427597045898,-11.406274795532227,-11.110153198242188,-11.194046020507812,-15.068649291992188,-18.017486572265625,-17.026397705078125,-13.280776977539062,-5.288665771484375,0.140472412109375,1.2581024169921875,4.23541259765625,7.4019622802734375,16.928680419921875,18.948150634765625,18.329391479492188,13.313522338867188,-0.2063140869140625,-0.613041877746582,-0.87713623046875,-0.9048004150390625,-0.72119140625,-0.3463897705078125,0.124114990234375,0.74652099609375,0.8791656494140625,1.227386474609375,1.7311010360717773,2.2807817459106445,2.719696044921875,2.9993896484375,3.142669677734375,2.7680511474609375,0.433837890625,-2.3030242919921875,-0.4921875,1.925506591796875,-1.5826263427734375,-2.1024017333984375,-1.4953765869140625,-1.194854736328125,-2.7898406982421875,-2.851593017578125,1.5930633544921875,0.916168212890625,-4.08282470703125,5.941677093505859
711194.0,15513306.0,-1605131.1622151406,2856068.956730768,2013-08-01,2,2013,8,297.21630859375,295.39794921875,293.579345703125,291.84619140625,289.8173828125,288.98583984375,287.896240234375,286.55126953125,285.3427734375,284.76171875,284.73583984375,284.10400390625,283.199462890625,280.2376708984375,276.3001708984375,272.4847412109375,268.0321044921875,262.36602783203125,255.16651916503906,247.60301208496094,240.45040893554688,236.04490661621094,231.31265258789062,225.671875,219.88160705566406,213.71287536621094,206.1444854736328,201.7268829345703,200.57815551757812,164.89114379882812,388.1784362792969,614.0751953125,844.48486328125,1079.52587890625,1319.31689453125,1565.729248046875,1817.96923828125,2077.546630859375,2342.9013671875,2617.331298828125,2900.63720703125,3193.514892578125,3807.1494140625,4460.64453125,5161.82421875,5916.7890625,6737.25,7630.296875,8612.83203125,9715.30078125,10322.38671875,10975.24609375,11680.609375,12449.40625,13298.1953125,14243.85546875,15332.05078125,16642.62109375,0.4000000059604645,0.48750001192092896,0.4749999940395355,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1379750370979309,0.19972848892211914,-9.378372192382812,-11.190200805664062,-13.232254028320312,-14.410598754882812,-14.7630615234375,-13.094284057617188,-10.39862060546875,-8.124969482421875,-8.379642486572266,-11.82835865020752,-14.719924926757812,-16.331649780273438,-17.0975341796875,-16.501235961914062,-14.215164184570312,-12.973587036132812,-10.828643798828125,-3.9486236572265625,-0.7441864013671875,1.6574249267578125,2.1531829833984375,2.3173675537109375,3.33514404296875,3.21929931640625,4.7964019775390625,7.63311767578125,7.9314422607421875,-2.90252685546875,-7.508626937866211,-3.3292236328125,-3.2270965576171875,-2.811981201171875,-2.572967529296875,-2.609675407409668,-3.881392478942871,-5.829094886779785,-7.619533538818359,-7.72996711730957,-5.7073516845703125,-4.0499725341796875,-3.2098388671875,-3.8272857666015625,-6.784942626953125,-8.3636474609375,-6.0991973876953125,-1.7612762451171875,3.46160888671875,6.9946136474609375,7.612060546875,3.4844207763671875,1.2429046630859375,-0.5322723388671875,-1.1785125732421875,-0.9056243896484375,-0.6412506103515625,-3.399078369140625,1.188232421875,3.8509044647216797
643258.0,15369183.0,-1522245.2586003505,2439674.0695095267,2013-08-03,14,2013,8,297.456787109375,295.30810546875,293.174072265625,291.289794921875,289.5166015625,288.083740234375,286.7783203125,285.837158203125,284.80859375,283.629638671875,282.647705078125,282.14306640625,280.76409912109375,277.89276123046875,275.027099609375,271.8748474121094,268.3798522949219,262.8162841796875,256.26800537109375,250.34767150878906,242.19668579101562,237.3612823486328,233.11700439453125,228.08824157714844,220.7755584716797,213.14085388183594,207.43646240234375,203.23214721679688,201.33644104003906,153.718994140625,376.7628173828125,602.348876953125,832.06884765625,1067.14208984375,1306.134765625,1551.737060546875,1803.330322265625,2062.100341796875,2326.893310546875,2599.773681640625,2881.0498046875,3171.56689453125,3779.912353515625,4428.6435546875,5126.1171875,5881.53515625,6701.93359375,7597.1171875,8588.203125,9701.640625,10313.0078125,10969.53125,11682.5546875,12457.04296875,13303.9921875,14252.3203125,15348.48828125,16667.484375,0.550000011920929,0.4749999940395355,0.38749998807907104,0.5,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.20449094474315643,0.19967670738697052,-8.700363159179688,-8.990570068359375,-9.301681518554688,-10.107833862304688,-10.546371459960938,-10.253021240234375,-9.631622314453125,-8.597015380859375,-7.4571533203125,-6.7680206298828125,-6.375579833984375,-5.9716033935546875,-5.3732757568359375,-4.366241455078125,-6.7777862548828125,-10.133316040039062,-12.231231689453125,-12.779464721679688,-9.437423706054688,-0.102203369140625,6.1866455078125,4.92669677734375,0.03436279296875,0.527984619140625,1.9855499267578125,3.05035400390625,6.28790283203125,11.4288330078125,-0.50311279296875,-1.7631378173828125,-1.700286865234375,-1.5073699951171875,-0.856170654296875,0.1008758544921875,0.136627197265625,-0.6526947021484375,-1.380035400390625,-1.383331298828125,-0.90179443359375,-0.29083251953125,0.0926513671875,0.4633331298828125,1.0826416015625,1.28460693359375,1.11932373046875,0.6486663818359375,2.0777130126953125,4.9240264892578125,2.20709228515625,0.4665069580078125,3.1493072509765625,11.096237182617188,13.478729248046875,11.876861572265625,8.88397216796875,2.7069549560546875,-0.4178009033203125,8.076088905334473
643257.0,15369166.0,-1524581.0215885618,2473723.0130640096,2013-08-04,24,2013,8,297.136474609375,294.974609375,292.99560546875,291.188720703125,289.3525390625,288.247314453125,287.153564453125,285.919677734375,284.67431640625,283.500244140625,282.55322265625,281.9189453125,280.9281921386719,278.93841552734375,276.927001953125,273.91119384765625,268.4411926269531,263.0911865234375,258.25567626953125,251.08834838867188,241.74769592285156,239.1996612548828,233.0160675048828,226.39129638671875,220.79591369628906,214.13792419433594,207.3444061279297,200.7429656982422,200.81033325195312,138.26991271972656,360.66534423828125,586.206787109375,816.077392578125,1050.51123046875,1289.595947265625,1535.68212890625,1787.159912109375,2045.574951171875,2310.783447265625,2583.169189453125,2864.14892578125,3154.674560546875,3762.968994140625,4415.306640625,5118.55078125,5876.85546875,6697.015625,7595.64453125,8593.90234375,9705.59765625,10318.6796875,10979.05078125,11688.19140625,12460.296875,13310.3515625,14261.5078125,15350.87109375,16655.10546875,0.4749999940395355,0.512499988079071,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.19280043244361877,0.19999992847442627,-5.8934326171875,-6.1751861572265625,-6.9815826416015625,-7.7125396728515625,-8.055999755859375,-7.7256927490234375,-7.3510589599609375,-6.541107177734375,-5.7577972412109375,-5.3244171142578125,-5.62554931640625,-6.7427978515625,-8.172637939453125,-10.057037353515625,-10.037994384765625,-10.322261810302734,-9.596257209777832,-6.3513641357421875,-1.4127044677734375,0.3006439208984375,2.5947723388671875,4.5569610595703125,4.9342803955078125,4.0145416259765625,4.4376983642578125,5.665740966796875,8.119491577148438,12.626953125,-0.336029052734375,-2.0352325439453125,-2.0496368408203125,-1.9137725830078125,-1.6449127197265625,-1.2693634033203125,-1.28521728515625,-1.6188812255859375,-1.6738739013671875,-1.620025634765625,-1.8445587158203125,-2.3420562744140625,-2.7326507568359375,-3.1007080078125,-3.9749603271484375,-3.7257232666015625,-3.1022796630859375,-0.2544097900390625,5.5034332275390625,6.8701171875,2.8019866943359375,8.564163208007812,5.9309539794921875,7.0203094482421875,7.9503631591796875,7.981536865234375,5.802276611328125,1.9933624267578125,4.117919921875,6.763436317443848
711103.0,15512939.0,-1544254.2870411542,2738515.699381195,2013-08-03,3,2013,8,296.659912109375,294.46435546875,292.689697265625,290.758544921875,289.2041015625,288.443115234375,287.8095703125,286.462158203125,285.18359375,284.270263671875,283.538330078125,282.47119140625,281.21722412109375,278.26776123046875,274.902099609375,272.2810974121094,268.3173522949219,262.0194091796875,255.8304901123047,249.25392150878906,241.89981079101562,237.0956573486328,232.16387939453125,226.55699157714844,221.1661834716797,215.06272888183594,206.81146240234375,200.87277221679688,203.36769104003906,162.718994140625,385.2628173828125,610.348876953125,840.06884765625,1074.14208984375,1313.134765625,1559.737060546875,1811.830322265625,2070.600341796875,2336.393310546875,2609.773681640625,2891.5498046875,3182.06689453125,3790.912353515625,4439.6435546875,5137.6171875,5893.53515625,6712.43359375,7605.1171875,8592.703125,9703.140625,10313.5078125,10968.53125,11676.5546875,12449.04296875,13303.9921875,14254.8203125,15342.48828125,16653.484375,0.675000011920929,0.512499988079071,0.4625000059604645,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.20449094474315643,0.19967670738697052,-8.512863159179688,-9.068695068359375,-9.786056518554688,-9.873458862304688,-9.265121459960938,-7.534271240234375,-6.037872314453125,-4.628265380859375,-3.2540283203125,-2.1117706298828125,-1.969329833984375,-2.8934783935546875,-4.2639007568359375,-7.022491455078125,-9.340286254882812,-11.195816040039062,-11.746856689453125,-10.013839721679688,-3.3749237060546875,3.335296630859375,14.2022705078125,16.37982177734375,12.67498779296875,11.887359619140625,6.0011749267578125,8.30035400390625,11.83477783203125,14.1319580078125,-1.14373779296875,-2.8725128173828125,-2.622161865234375,-1.6792449951171875,-0.231170654296875,0.1477508544921875,-0.457122802734375,-1.5276947021484375,-1.926910400390625,-1.633331298828125,-1.18304443359375,-1.02520751953125,-0.6729736328125,0.1820831298828125,1.4107666015625,1.25335693359375,1.00994873046875,0.5080413818359375,1.6245880126953125,2.3927764892578125,0.83209228515625,1.8258819580078125,6.4305572509765625,9.721237182617188,8.213104248046875,13.595611572265625,10.39959716796875,4.3319549560546875,0.0509490966796875,11.341713905334473
643234.0,15369106.0,-1438160.4057686538,2661440.5749400444,2013-08-05,23,2013,8,296.49853515625,294.48681640625,292.81689453125,291.248291015625,289.650634765625,288.092041015625,286.6630859375,285.116455078125,283.459716796875,282.15771484375,282.47119140625,282.37969970703125,281.2491455078125,278.59332275390625,275.85089111328125,273.16632080078125,268.59130859375,263.4714050292969,258.0133972167969,251.0303497314453,241.88690185546875,237.03366088867188,232.08230590820312,227.63726806640625,221.22720336914062,213.14891052246094,205.79774475097656,199.3249969482422,201.26841735839844,145.4998779296875,367.8328857421875,592.821533203125,823.003173828125,1057.72998046875,1296.8623046875,1542.571533203125,1793.420166015625,2051.392333984375,2315.28759765625,2586.5947265625,2868.2939453125,3159.0283203125,3767.942138671875,4418.328125,5118.66015625,5875.99609375,6697.19140625,7596.984375,8594.0,9707.9609375,10318.13671875,10972.95703125,11682.87890625,12458.40625,13307.0078125,14252.40234375,15333.3828125,16632.1953125,0.4749999940395355,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.25,0.1817305088043213,0.1999361515045166,-8.574111938476562,-9.259674072265625,-10.6192626953125,-11.466339111328125,-10.542236328125,-9.603164672851562,-8.436019897460938,-7.2183685302734375,-6.2518157958984375,-5.325164794921875,-4.418182373046875,-4.1718902587890625,-4.7931671142578125,-6.1737823486328125,-6.241668701171875,-4.9178619384765625,-2.3122100830078125,2.444671630859375,3.1583709716796875,4.787078857421875,6.4714202880859375,8.538803100585938,8.42474365234375,9.302276611328125,9.593673706054688,8.302734375,9.574920654296875,7.5528717041015625,-2.7943878173828125,-3.662994384765625,-3.906494140625,-3.6810760498046875,-2.1139068603515625,-0.6529388427734375,-0.383148193359375,-0.5824127197265625,-0.6756744384765625,-0.921630859375,-1.3097686767578125,-1.311767578125,-1.1449432373046875,-1.463775634765625,-2.6278076171875,-3.4918975830078125,-4.118743896484375,-2.6744384765625,1.66925048828125,5.0247955322265625,8.85546875,6.87005615234375,5.4611358642578125,5.671112060546875,3.040283203125,2.1303558349609375,5.45977783203125,7.2712554931640625,3.9016876220703125,1.3738842010498047
643250.0,15369137.0,-1653045.8472143116,2589591.75134504,2013-08-05,12,2013,8,296.60791015625,294.59619140625,292.97314453125,291.373291015625,289.775634765625,288.092041015625,286.5537109375,285.163330078125,283.522216796875,282.23583984375,282.61181640625,282.20782470703125,280.9991455078125,278.48394775390625,275.85089111328125,273.27569580078125,268.77880859375,263.8151550292969,258.3102722167969,251.1865997314453,242.05877685546875,237.29928588867188,232.05105590820312,226.98101806640625,221.11782836914062,214.13328552246094,205.79774475097656,199.1218719482422,201.17466735839844,143.4998779296875,365.8328857421875,590.821533203125,821.003173828125,1056.22998046875,1295.3623046875,1541.071533203125,1791.920166015625,2049.892333984375,2313.28759765625,2585.0947265625,2866.7939453125,3157.0283203125,3765.442138671875,4415.828125,5116.16015625,5874.49609375,6696.19140625,7596.984375,8595.0,9708.9609375,10320.13671875,10975.45703125,11684.37890625,12457.40625,13309.5078125,14256.90234375,15337.3828125,16635.1953125,0.44999998807907104,0.3499999940395355,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.25,0.1817305088043213,0.1999361515045166,-7.9334869384765625,-8.619049072265625,-10.3223876953125,-11.200714111328125,-10.385986328125,-9.509414672851562,-8.373519897460938,-7.1246185302734375,-6.0330657958984375,-4.731414794921875,-3.715057373046875,-3.8281402587890625,-4.7775421142578125,-6.9081573486328125,-7.429168701171875,-6.4178619384765625,-3.8278350830078125,1.210296630859375,1.8458709716796875,4.099578857421875,6.0182952880859375,7.9138031005859375,7.56536865234375,8.630401611328125,8.953048706054688,6.724609375,7.887420654296875,6.9591217041015625,-2.5600128173828125,-4.069244384765625,-4.328369140625,-3.9935760498046875,-2.5514068603515625,-1.1998138427734375,-0.851898193359375,-1.0824127197265625,-1.0975494384765625,-1.140380859375,-1.2003936767578125,-1.124267578125,-1.0824432373046875,-1.291900634765625,-2.5809326171875,-4.0387725830078125,-4.915618896484375,-3.5181884765625,1.30987548828125,5.0091705322265625,8.91796875,6.43255615234375,5.5861358642578125,6.436737060546875,3.774658203125,1.2241058349609375,4.92852783203125,6.8493804931640625,2.9641876220703125,0.7801342010498047
643247.0,15369134.0,-2120824.010709691,2748010.2171139666,2013-08-03,8,2013,8,296.691162109375,294.49560546875,292.611572265625,290.805419921875,289.5322265625,288.724365234375,287.7470703125,286.337158203125,285.08984375,284.239013671875,283.632080078125,282.56494140625,281.32659912109375,278.33026123046875,274.933349609375,272.3435974121094,268.3173522949219,261.9725341796875,255.6742401123047,249.01954650878906,241.83731079101562,237.0800323486328,232.14825439453125,226.65074157714844,220.7911834716797,215.32835388183594,207.15521240234375,200.57589721679688,203.36769104003906,163.718994140625,385.7628173828125,611.348876953125,840.56884765625,1074.64208984375,1314.134765625,1560.237060546875,1812.330322265625,2071.100341796875,2336.893310546875,2610.273681640625,2892.5498046875,3183.06689453125,3791.912353515625,4441.1435546875,5138.6171875,5895.03515625,6713.93359375,7606.1171875,8592.703125,9702.640625,10313.0078125,10968.03125,11676.5546875,12447.54296875,13302.4921875,14255.3203125,15342.98828125,16652.484375,0.6000000238418579,0.5625,0.4375,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.20449094474315643,0.19967670738697052,-8.653488159179688,-8.865570068359375,-9.270431518554688,-9.326583862304688,-8.515121459960938,-7.253021240234375,-5.912872314453125,-4.456390380859375,-2.9102783203125,-1.4867706298828125,-1.359954833984375,-2.5497283935546875,-4.1545257568359375,-7.084991455078125,-9.262161254882812,-10.773941040039062,-11.012481689453125,-8.873214721679688,-2.6717987060546875,3.382171630859375,15.5928955078125,19.08294677734375,16.65936279296875,14.606109619140625,8.641799926757812,9.12847900390625,12.77227783203125,14.9913330078125,-1.25311279296875,-1.5287628173828125,-1.450286865234375,-0.8511199951171875,0.190704345703125,-0.1491241455078125,-1.644622802734375,-2.6370697021484375,-2.614410400390625,-1.852081298828125,-0.97991943359375,-0.75958251953125,-0.5792236328125,0.0258331298828125,1.1763916015625,1.20648193359375,0.93182373046875,0.5080413818359375,1.6402130126953125,2.1896514892578125,1.30084228515625,1.9977569580078125,6.3524322509765625,8.830612182617188,7.681854248046875,13.720611572265625,13.00897216796875,4.6288299560546875,1.1759490966796875,10.544838905334473
711026.0,15512769.0,-2043469.4583103585,1908546.138405392,2013-08-06,0,2013,8,296.851318359375,294.73193359375,292.926513671875,291.66357421875,291.054931640625,289.62353515625,288.16259765625,286.75341796875,285.40380859375,284.3447265625,283.4580078125,282.30792236328125,280.99188232421875,278.07623291015625,275.385986328125,273.56500244140625,269.87237548828125,265.2462158203125,259.08428955078125,251.20008850097656,242.4556884765625,237.37669372558594,232.2982635498047,226.6941680908203,220.58763122558594,214.2450408935547,207.5179443359375,199.8505096435547,199.0131072998047,126.76716613769531,349.13336181640625,574.476318359375,804.81201171875,1039.31201171875,1280.65576171875,1527.886962890625,1779.92236328125,2039.921142578125,2305.64404296875,2579.58251953125,2861.697265625,3152.080810546875,3761.699462890625,4411.232421875,5111.83984375,5872.203125,6700.05859375,7604.58203125,8603.578125,9718.44140625,10329.91015625,10985.52734375,11693.8984375,12465.8984375,13316.359375,14267.74609375,15356.296875,16650.734375,0.44999998807907104,0.375,0.7250000238418579,0.30000001192092896,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.15341687202453613,0.1998843550682068,-7.3656158447265625,-7.950225830078125,-7.8243255615234375,-4.9779815673828125,-2.718109130859375,-1.793426513671875,-1.8936309814453125,-2.485626220703125,-3.766510009765625,-4.917755126953125,-5.2208051681518555,-5.119293212890625,-5.1682891845703125,-5.4919891357421875,-5.0386199951171875,-2.98052978515625,-6.95281982421875,-9.679351806640625,-3.904815673828125,-1.6483001708984375,-1.7590789794921875,-1.423370361328125,-4.2490081787109375,-6.2818756103515625,-2.9332427978515625,-1.210601806640625,-1.7072601318359375,-1.7374420166015625,-7.1164093017578125,-2.800933837890625,-2.674285888671875,-2.3105316162109375,-0.6034088134765625,1.85614013671875,3.50616455078125,4.314727783203125,4.04522705078125,2.8799896240234375,2.145233154296875,2.640472412109375,3.5641632080078125,4.226043701171875,5.2974090576171875,5.82318115234375,6.4928436279296875,1.6294708251953125,-2.0877227783203125,0.2083282470703125,2.28692626953125,2.3453216552734375,5.5123291015625,5.856292724609375,5.7735595703125,3.3306121826171875,3.8584136962890625,2.848663330078125,-1.544891357421875,1.1011667251586914
643257.0,15369166.0,-1524581.0215885618,2473723.0130640096,2013-08-05,24,2013,8,296.99853515625,294.97119140625,293.37939453125,291.873291015625,290.213134765625,288.420166015625,286.8818359375,285.178955078125,283.444091796875,282.57958984375,282.87744140625,282.11407470703125,280.7647705078125,278.10894775390625,275.77276611328125,273.44757080078125,269.24755859375,264.6276550292969,259.0758972167969,251.4678497314453,242.35565185546875,237.59616088867188,232.33230590820312,226.66851806640625,220.72720336914062,214.52391052246094,205.71961975097656,199.4968719482422,200.92466735839844,136.9998779296875,360.3328857421875,585.821533203125,816.003173828125,1051.22998046875,1290.8623046875,1537.071533203125,1787.920166015625,2045.892333984375,2309.28759765625,2581.5947265625,2863.2939453125,3153.5283203125,3760.942138671875,4410.828125,5111.66015625,5870.49609375,6694.19140625,7597.984375,8598.0,9712.9609375,10324.63671875,10980.45703125,11689.37890625,12461.40625,13314.0078125,14261.90234375,15342.3828125,16641.6953125,0.5249999761581421,0.30000001192092896,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.20000000298023224,0.25,0.25,0.25,0.1817305088043213,0.1999361515045166,-7.3553619384765625,-7.962799072265625,-9.8692626953125,-10.560089111328125,-9.510986328125,-8.259414672851562,-6.5297698974609375,-5.4058685302734375,-4.7049407958984375,-3.934539794921875,-3.355682373046875,-3.7500152587890625,-4.6837921142578125,-6.9862823486328125,-9.397918701171875,-9.339736938476562,-6.3434600830078125,-1.242828369140625,0.0021209716796875,3.427703857421875,5.0182952880859375,5.3981781005859375,5.62786865234375,5.833526611328125,5.3436737060546875,3.224609375,3.918670654296875,4.7716217041015625,-1.9818878173828125,-5.694244384765625,-5.968994140625,-5.4779510498046875,-3.5514068603515625,-2.2310638427734375,-1.430023193359375,-1.3480377197265625,-1.5975494384765625,-1.859130859375,-1.6691436767578125,-1.171142578125,-0.6761932373046875,-0.245025634765625,-1.2371826171875,-4.6950225830078125,-6.665618896484375,-5.4244384765625,1.15362548828125,5.3997955322265625,8.62109375,4.66693115234375,3.9611358642578125,5.421112060546875,4.134033203125,2.0834808349609375,5.24102783203125,4.8806304931640625,1.0735626220703125,-0.2979907989501953
