_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,shum_level_1000,shum_level_975,shum_level_950,shum_level_925,shum_level_900,shum_level_875,shum_level_850,shum_level_825,shum_level_800,shum_level_775,shum_level_750,shum_level_725,shum_level_700,shum_level_650,shum_level_600,shum_level_550,shum_level_500,shum_level_450,shum_level_400,shum_level_350,shum_level_300,shum_level_275,shum_level_250,shum_level_225,shum_level_200,shum_level_175,shum_level_150,shum_level_125,shum_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100
443336.0,18723959.0,-1529271.557804342,1733322.665454968,2016-07-01,26,2016,7,299.0595703125,297.153076171875,295.403564453125,293.65625,291.760498046875,289.517578125,287.897705078125,288.331787109375,287.264892578125,285.8935546875,284.47119140625,283.021240234375,281.57568359375,279.28302001953125,277.6634826660156,274.3415832519531,269.07952880859375,263.8739013671875,258.08917236328125,251.34963989257812,243.49375915527344,237.8041534423828,232.61302185058594,227.18795776367188,221.42149353027344,214.92550659179688,208.3678436279297,202.08438110351562,198.48524475097656,117.88107299804688,342.3642272949219,570.66650390625,802.3955078125,1038.458740234375,1280.52490234375,1526.914306640625,1780.071533203125,2041.20751953125,2308.749755859375,2583.474365234375,2866.260498046875,3157.304931640625,3767.600830078125,4421.623046875,5127.39453125,5887.0234375,6710.4453125,7611.2265625,8607.92578125,9726.8125,10340.125,10996.2890625,11705.859375,12480.46875,13333.5,14288.734375,15384.15234375,16689.51953125,0.019081026315689087,0.01775963604450226,0.015702499076724052,0.013671686872839928,0.01237176451832056,0.010905743576586246,0.00945999938994646,0.0074699996039271355,0.00711999973282218,0.006859999615699053,0.006519999820739031,0.006089999806135893,0.00547999981790781,0.00368200009688735,0.0029349999967962503,0.0026829999405890703,0.0021619999315589666,0.0015079999575391412,0.0009360000258311629,0.0004769999941345304,0.00016599999798927456,0.00015859999984968454,0.00014091415505390614,7.990000449353829e-05,4.73000000056345e-05,2.59000007645227e-05,1.5572362826787867e-05,7.623682449775515e-06,5.174586931389058e-06,0.4000000059604645,0.3499999940395355,0.23749999701976776,0.32500001788139343,0.30000001192092896,0.42500001192092896,0.22500000894069672,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-8.768112182617188,-9.780242919921875,-10.673828125,-10.689697265625,-10.391510009765625,-9.988967895507812,-10.280136108398438,-12.134048461914062,-13.946746826171875,-15.103118896484375,-15.642669677734375,-15.624099731445312,-14.9537353515625,-11.760818481445312,-9.469192504882812,-9.266815185546875,-7.13385009765625,-3.86090087890625,-4.3454132080078125,-3.0604095458984375,-8.972686767578125,-7.8199462890625,-0.085235595703125,-1.2038116455078125,0.8451995849609375,-1.7538604736328125,0.39825439453125,4.4496917724609375,2.045726776123047
443588.0,18723950.0,-1813396.0860915869,2070051.1104243104,2016-07-01,5,2016,7,298.2626953125,296.028076171875,294.216064453125,292.359375,290.807373046875,290.408203125,289.553955078125,288.753662109375,287.608642578125,286.1591796875,284.61181640625,282.958740234375,281.23193359375,278.22052001953125,276.5853576660156,273.8103332519531,268.67327880859375,263.6395263671875,257.82354736328125,251.64651489257812,243.04063415527344,237.6791534423828,232.47239685058594,226.79733276367188,221.31211853027344,215.36300659179688,208.2428436279297,201.42813110351562,198.21961975097656,127.88107299804688,351.8642272949219,578.16650390625,809.3955078125,1043.958740234375,1285.52490234375,1532.914306640625,1786.571533203125,2047.70751953125,2315.249755859375,2590.474365234375,2873.260498046875,3164.304931640625,3773.100830078125,4423.123046875,5126.89453125,5885.0234375,6707.9453125,7607.7265625,8605.42578125,9723.8125,10336.125,10992.2890625,11701.359375,12474.46875,13329.0,14285.234375,15378.65234375,16679.51953125,0.01675102673470974,0.01590963453054428,0.01414249837398529,0.012751687318086624,0.009981764480471611,0.007905744016170502,0.007089999970048666,0.006679999642074108,0.006459999829530716,0.00622999994084239,0.005949999671429396,0.005649999715387821,0.005249999929219484,0.0034779999405145645,0.001832999987527728,0.0019630000460892916,0.002131999935954809,0.0017950000474229455,0.0012049999786540866,0.0006360000115819275,0.00030499999411404133,0.0002182000025641173,0.00014691415708512068,8.710000111022964e-05,4.86999997519888e-05,2.8240001483936794e-05,1.6802363461465575e-05,7.283682407432934e-06,4.98458666697843e-06,0.6000000238418579,0.4000000059604645,0.32500001788139343,0.6500000357627869,0.25,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-9.080612182617188,-9.748992919921875,-10.501953125,-10.752197265625,-10.063385009765625,-9.613967895507812,-10.717636108398438,-12.509048461914062,-14.477996826171875,-15.993743896484375,-17.048919677734375,-17.670974731445312,-17.7349853515625,-15.870193481445312,-13.187942504882812,-12.766815185546875,-11.08697509765625,-5.14215087890625,-3.4547882080078125,0.3770904541015625,-1.285186767578125,0.8050537109375,4.899139404296875,4.5461883544921875,3.4545745849609375,4.2461395263671875,7.55450439453125,4.1996917724609375,6.092601776123047
489543.0,18815779.0,-2169189.6033370635,1547732.3397456354,2016-07-01,0,2016,7,298.9658203125,297.215576171875,295.591064453125,294.859375,293.104248046875,291.126953125,288.819580078125,286.831787109375,285.655517578125,285.2216796875,284.09619140625,282.849365234375,281.59130859375,279.61114501953125,277.8197326660156,274.2634582519531,268.98577880859375,263.8895263671875,258.27667236328125,251.20901489257812,243.68125915527344,238.1791534423828,232.83177185058594,227.28170776367188,221.53086853027344,214.72238159179688,208.1178436279297,202.55313110351562,198.71961975097656,114.88107299804688,338.8642272949219,566.66650390625,799.3955078125,1037.458740234375,1280.52490234375,1528.914306640625,1781.571533203125,2041.20751953125,2307.749755859375,2581.974365234375,2864.760498046875,3155.804931640625,3766.600830078125,4421.123046875,5127.39453125,5887.0234375,6709.9453125,7611.7265625,8608.42578125,9726.8125,10340.625,10998.2890625,11708.359375,12482.96875,13336.0,14290.234375,15385.65234375,16694.51953125,0.01959102600812912,0.018449636176228523,0.016872499138116837,0.015231686644256115,0.013171765021979809,0.011865743435919285,0.01090999972075224,0.009769999422132969,0.0081599997356534,0.007269999943673611,0.006809999700635672,0.006289999932050705,0.005649999715387821,0.004145999904721975,0.003473999910056591,0.0029879999347031116,0.0023169999476522207,0.0014939999673515558,0.0008919999818317592,0.0004400000034365803,0.0001340000017080456,0.00013300000864546746,0.00014201416342984885,7.370000093942508e-05,4.5600001612911e-05,2.7650001356960274e-05,1.4932364138076082e-05,7.763682333461475e-06,5.2645868890977e-06,0.2750000059604645,0.25,0.20000000298023224,0.22500000894069672,0.30000001192092896,0.2750000059604645,0.2750000059604645,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-7.7837371826171875,-8.920867919921875,-10.580078125,-11.424072265625,-10.891510009765625,-9.957717895507812,-9.405136108398438,-9.634048461914062,-11.102996826171875,-12.634368896484375,-13.361419677734375,-13.358474731445312,-12.5787353515625,-9.370193481445312,-7.3598175048828125,-7.298065185546875,-5.74322509765625,-4.23590087890625,-4.8922882080078125,-4.5760345458984375,-11.207061767578125,-10.9449462890625,-2.053985595703125,-2.9538116455078125,-1.2485504150390625,-4.4726104736328125,-4.36737060546875,1.9340667724609375,0.3894767761230469
489575.0,18815827.0,-1766636.9102580422,1192999.3926548304,2016-07-01,0,2016,7,299.1220703125,297.168701171875,295.278564453125,293.515625,291.494873046875,289.923828125,288.897705078125,287.597412109375,286.499267578125,285.6123046875,284.67431640625,283.739990234375,282.79443359375,281.07989501953125,278.4291076660156,273.6697082519531,268.14202880859375,263.5770263671875,258.13604736328125,251.39651489257812,243.86875915527344,238.8354034423828,232.70677185058594,226.90670776367188,220.85899353027344,215.01925659179688,207.7272186279297,203.06875610351562,198.81336975097656,112.38107299804688,336.3642272949219,564.16650390625,795.8955078125,1032.958740234375,1274.02490234375,1521.914306640625,1774.571533203125,2035.20751953125,2302.249755859375,2576.974365234375,2860.260498046875,3152.804931640625,3766.600830078125,4424.123046875,5130.39453125,5887.5234375,6708.9453125,7609.7265625,8606.92578125,9725.3125,10340.625,10999.2890625,11708.359375,12480.96875,13334.0,14288.234375,15383.15234375,16695.01953125,0.018241025507450104,0.016989635303616524,0.01499249879270792,0.013381686992943287,0.011971765197813511,0.01060574408620596,0.009509999305009842,0.008739999495446682,0.008069999516010284,0.007489999756217003,0.006889999844133854,0.006300000008195639,0.005649999715387821,0.004401000216603279,0.0036949999630451202,0.0032530000898987055,0.002732000080868602,0.0017140000127255917,0.0007900000200606883,0.0003260000084992498,0.0001140000022132881,0.00010029999975813553,0.00010661417036317289,0.00010130000009667128,6.589999975403771e-05,3.5470002330839634e-05,1.4042364455235656e-05,8.113682270050049e-06,5.524586867977632e-06,0.4000000059604645,0.22500000894069672,0.26250001788139343,0.22500000894069672,0.32500001788139343,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-7.3618621826171875,-7.858367919921875,-9.439453125,-10.049072265625,-10.032135009765625,-9.020217895507812,-8.342636108398438,-8.977798461914062,-10.102996826171875,-10.884368896484375,-10.845794677734375,-10.092849731445312,-8.8131103515625,-4.6201934814453125,0.1245574951171875,0.061309814453125,-2.43072509765625,-4.01715087890625,-5.5485382080078125,-5.8572845458984375,-9.785186767578125,-13.9449462890625,-11.772735595703125,-6.0631866455078125,-5.8266754150390625,-9.363235473632812,-12.33612060546875,0.7621917724609375,-0.4230232238769531
489696.0,18816019.0,-1899428.338957881,3135725.751131856,2016-07-01,3,2016,7,297.5439453125,295.887451171875,294.481689453125,293.046875,291.635498046875,290.173828125,288.616455078125,287.003662109375,285.358642578125,285.8779296875,285.43994140625,283.802490234375,282.10693359375,278.29864501953125,274.6634826660156,269.4509582519531,264.79827880859375,259.5926513671875,254.1829376220703,247.97463989257812,239.52500915527344,234.9604034423828,230.14427185058594,225.00045776367188,219.73399353027344,211.83175659179688,206.2897186279297,202.89688110351562,204.36024475097656,158.88107299804688,382.3642272949219,609.16650390625,840.3955078125,1076.958740234375,1318.02490234375,1565.414306640625,1818.071533203125,2077.20751953125,2342.749755859375,2618.974365234375,2901.760498046875,3193.804931640625,3803.100830078125,4452.123046875,5146.39453125,5893.0234375,6703.4453125,7590.2265625,8573.92578125,9675.8125,10280.625,10930.2890625,11632.359375,12401.46875,13243.5,14185.734375,15277.65234375,16603.01953125,0.016961026936769485,0.015389634296298027,0.01414249837398529,0.012891687452793121,0.011541765183210373,0.01012574415653944,0.0086899995803833,0.007229999639093876,0.005789999850094318,0.005169999785721302,0.004619999788701534,0.004089999943971634,0.0036799998488277197,0.0030070000793784857,0.0021689999848604202,0.0021730000153183937,0.0021150000393390656,0.0020699999295175076,0.0015739999944344163,0.0010229999898001552,0.0005089999758638442,0.00034410000080242753,0.00022081416682340205,0.00013179999950807542,7.690000347793102e-05,2.9120001272531226e-05,1.3152363862900529e-05,8.853682629705872e-06,6.16458692093147e-06,0.22500000894069672,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-5.1274871826171875,-6.123992919921875,-5.033203125,-4.470947265625,-4.844635009765625,-4.9420928955078125,-4.5301361083984375,-3.5715484619140625,-2.634246826171875,-2.681243896484375,-3.486419677734375,-4.4990997314453125,-5.3912353515625,-5.9014434814453125,-5.1723175048828125,-3.641815185546875,-2.38385009765625,1.02972412109375,6.2327117919921875,12.642715454101562,17.808563232421875,19.4144287109375,21.461639404296875,24.155563354492188,27.501449584960938,31.058639526367188,31.46075439453125,25.293441772460938,13.389476776123047
443608.0,18724004.0,-1312811.2840641798,1244949.66806536,2016-07-01,8,2016,7,299.0595703125,297.059326171875,295.341064453125,293.46875,291.604248046875,289.798828125,288.866455078125,287.628662109375,286.514892578125,285.5810546875,284.61181640625,283.630615234375,282.65380859375,280.95489501953125,278.3666076660156,273.7165832519531,268.23577880859375,263.6082763671875,258.19854736328125,251.39651489257812,243.88438415527344,238.8041534423828,232.72239685058594,226.89108276367188,220.90586853027344,215.01925659179688,207.7584686279297,203.06875610351562,198.84461975097656,112.88107299804688,336.8642272949219,564.16650390625,796.3955078125,1032.958740234375,1274.52490234375,1522.414306640625,1775.071533203125,2035.70751953125,2302.749755859375,2577.474365234375,2860.760498046875,3152.804931640625,3766.600830078125,4424.123046875,5129.89453125,5887.5234375,6708.9453125,7609.7265625,8607.42578125,9725.8125,10340.625,10999.2890625,11708.359375,12480.96875,13334.5,14288.234375,15383.15234375,16695.51953125,0.018411025404930115,0.016909634694457054,0.015002498403191566,0.013331687077879906,0.011971765197813511,0.010725744068622589,0.009379999712109566,0.008659999817609787,0.008049999363720417,0.007499999832361937,0.006909999996423721,0.0063299997709691525,0.005679999943822622,0.004416000097990036,0.0037539999466389418,0.003295999951660633,0.0027050001081079245,0.0016609999584034085,0.0007680000271648169,0.0003239999932702631,0.00011200000153621659,0.00010040000051958486,0.00011041417019441724,0.00010100000508828089,6.420000136131421e-05,3.5429999115876853e-05,1.408236403221963e-05,8.103682375804055e-06,5.524586867977632e-06,0.375,0.32500001788139343,0.25,0.20000000298023224,0.32500001788139343,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-7.3149871826171875,-8.420867919921875,-9.658203125,-10.252197265625,-10.204010009765625,-9.348342895507812,-8.873886108398438,-9.477798461914062,-10.352996826171875,-10.993743896484375,-11.048919677734375,-10.389724731445312,-9.1881103515625,-5.4483184814453125,-1.3910675048828125,-1.173065185546875,-2.96197509765625,-4.26715087890625,-5.4547882080078125,-5.8572845458984375,-10.457061767578125,-14.0386962890625,-9.725860595703125,-5.2975616455078125,-5.2954254150390625,-8.566360473632812,-11.46112060546875,0.6840667724609375,-0.4073982238769531
443602.0,18723985.0,-1292177.3175570522,1313684.7231293742,2016-07-01,25,2016,7,298.9970703125,297.153076171875,295.528564453125,293.578125,291.807373046875,289.673828125,288.647705078125,287.644287109375,286.546142578125,285.5029296875,284.47119140625,283.427490234375,282.40380859375,280.67364501953125,278.2572326660156,273.8572082519531,268.40765380859375,263.6707763671875,258.27667236328125,251.34963989257812,243.90000915527344,238.7104034423828,232.80052185058594,226.90670776367188,221.04649353027344,214.94113159179688,207.8834686279297,203.02188110351562,198.86024475097656,113.38107299804688,337.3642272949219,565.16650390625,797.3955078125,1033.958740234375,1275.52490234375,1523.414306640625,1776.071533203125,2036.70751953125,2303.749755859375,2578.474365234375,2861.260498046875,3153.304931640625,3766.600830078125,4423.123046875,5129.39453125,5887.0234375,6709.4453125,7610.2265625,8607.92578125,9726.3125,10341.125,10999.7890625,11708.859375,12481.96875,13335.0,14289.234375,15384.65234375,16696.51953125,0.01869102567434311,0.01712963543832302,0.015142498537898064,0.0134116867557168,0.012051764875650406,0.011125744320452213,0.0094200000166893,0.00853000022470951,0.007999999448657036,0.007479999680072069,0.006929999683052301,0.0063599999994039536,0.005709999706596136,0.00442600017413497,0.0038129999302327633,0.003326999954879284,0.0026469998992979527,0.0015660000499337912,0.0007469999836757779,0.0003319999959785491,0.00011100000119768083,0.00010350000229664147,0.0001210141708725132,9.919999865815043e-05,5.909999890718609e-05,3.4979999327333644e-05,1.4302364434115589e-05,8.053682904574089e-06,5.474586942000315e-06,0.30000001192092896,0.3499999940395355,0.20000000298023224,0.22500000894069672,0.2750000059604645,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-7.0962371826171875,-8.389617919921875,-9.720703125,-10.470947265625,-10.485260009765625,-10.145217895507812,-9.467636108398438,-9.915298461914062,-10.618621826171875,-11.196868896484375,-11.314544677734375,-10.749099731445312,-9.6412353515625,-6.2451934814453125,-2.8754425048828125,-2.454315185546875,-3.33697509765625,-4.37652587890625,-5.3766632080078125,-5.7791595458984375,-10.988311767578125,-13.7886962890625,-7.491485595703125,-4.8444366455078125,-5.0766754150390625,-7.9257354736328125,-10.39862060546875,0.5746917724609375,-0.4073982238769531
443589.0,18723953.0,-2106833.6522287843,2047544.04613957,2016-07-01,8,2016,7,298.2939453125,296.059326171875,294.262939453125,292.3125,290.916748046875,290.330078125,289.569580078125,288.784912109375,287.593017578125,286.1435546875,284.61181640625,282.958740234375,281.24755859375,278.31427001953125,276.7259826660156,273.9040832519531,268.76702880859375,263.7020263671875,257.85479736328125,251.66213989257812,243.08750915527344,237.6322784423828,232.51927185058594,226.75045776367188,221.31211853027344,215.33175659179688,208.3522186279297,201.44375610351562,198.21961975097656,126.88107299804688,350.8642272949219,577.66650390625,808.3955078125,1043.458740234375,1284.52490234375,1532.414306640625,1785.571533203125,2046.70751953125,2314.749755859375,2589.474365234375,2872.260498046875,3163.304931640625,3772.100830078125,4423.123046875,5126.89453125,5885.0234375,6708.4453125,7608.2265625,8605.92578125,9724.8125,10337.125,10993.2890625,11702.359375,12475.46875,13330.0,14285.734375,15379.65234375,16680.51953125,0.016691027209162712,0.01598963513970375,0.014192498289048672,0.012981686741113663,0.009831764735281467,0.007955743931233883,0.00711999973282218,0.006709999870508909,0.006490000057965517,0.006259999703615904,0.0059899999760091305,0.005690000019967556,0.005270000081509352,0.003464000066742301,0.0018769999733194709,0.00203999993391335,0.0021389999892562628,0.001769999973475933,0.0011749999830499291,0.0006179999909363687,0.00029999998514540493,0.00021810000180266798,0.000146714155562222,8.990000060293823e-05,4.900000203633681e-05,2.817000131472014e-05,1.7482363546150737e-05,7.563682629552204e-06,4.98458666697843e-06,0.6000000238418579,0.45000001788139343,0.3125,0.4000000059604645,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-9.268112182617188,-9.748992919921875,-10.501953125,-10.674072265625,-9.922760009765625,-9.488967895507812,-10.811386108398438,-12.868423461914062,-14.774871826171875,-16.181243896484375,-17.142669677734375,-17.686599731445312,-17.6412353515625,-15.526443481445312,-12.797317504882812,-12.313690185546875,-10.19635009765625,-4.29840087890625,-3.2672882080078125,0.0645904541015625,-2.613311767578125,-0.1793212890625,3.711639404296875,3.6086883544921875,2.7670745849609375,3.6836395263671875,5.60137939453125,3.7934417724609375,5.373851776123047
443424.0,18724610.0,-1930974.19341166,2772644.384288844,2016-07-01,4,2016,7,297.2939453125,295.387451171875,293.591064453125,292.4375,291.807373046875,290.173828125,288.522705078125,286.956787109375,285.593017578125,284.8466796875,284.36181640625,283.239990234375,281.71630859375,278.25177001953125,274.9291076660156,271.3884582519531,266.64202880859375,261.7801513671875,255.3235626220703,249.61526489257812,241.63438415527344,236.7572784423828,231.55052185058594,226.40670776367188,220.46836853027344,212.45675659179688,206.6803436279297,202.28750610351562,202.06336975097656,150.88107299804688,374.3642272949219,600.16650390625,830.8955078125,1066.958740234375,1308.02490234375,1555.414306640625,1808.071533203125,2067.70751953125,2333.749755859375,2607.974365234375,2890.760498046875,3182.304931640625,3791.600830078125,4440.623046875,5138.39453125,5890.5234375,6707.4453125,7600.7265625,8589.42578125,9700.3125,10310.125,10963.7890625,11670.859375,12442.96875,13288.0,14233.234375,15324.65234375,16641.01953125,0.016711026430130005,0.01517963595688343,0.013522498309612274,0.011311687529087067,0.010321765206754208,0.009805743582546711,0.009229999966919422,0.008569999597966671,0.007899999618530273,0.007069999817758799,0.006009999662637711,0.005080000031739473,0.004479999653995037,0.0034549999982118607,0.002526999916881323,0.0021279999054968357,0.002222999930381775,0.0020409999415278435,0.0015620000194758177,0.0011269999668002129,0.000623999978415668,0.00040530000114813447,0.0002514141669962555,0.0001520000078016892,7.339999865507707e-05,3.0610000976594165e-05,1.3652364032168407e-05,8.023682312341407e-06,5.834586772834882e-06,0.2750000059604645,0.30000001192092896,0.22500000894069672,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-7.7837371826171875,-8.764617919921875,-9.298828125,-9.533447265625,-9.329010009765625,-9.145217895507812,-8.952011108398438,-8.805923461914062,-8.399871826171875,-8.353118896484375,-9.548919677734375,-10.749099731445312,-11.3912353515625,-11.463943481445312,-10.984817504882812,-11.454315185546875,-9.97760009765625,-5.03277587890625,1.2952117919921875,7.4083404541015625,10.355438232421875,11.3206787109375,14.071014404296875,16.577438354492188,21.048324584960938,21.386764526367188,24.97637939453125,20.027816772460938,10.951976776123047
443875.0,18725328.0,-631765.2958085723,2413574.938110168,2016-07-01,9,2016,7,297.7626953125,296.153076171875,294.700439453125,293.21875,291.729248046875,290.080078125,288.553955078125,286.894287109375,285.514892578125,286.0654296875,285.25244140625,283.286865234375,281.40380859375,277.87677001953125,275.4916076660156,272.8728332519531,267.78265380859375,262.7801513671875,257.46417236328125,250.78713989257812,242.24375915527344,237.4760284423828,232.86302185058594,227.14108276367188,221.29649353027344,214.39425659179688,207.8834686279297,201.35000610351562,199.37586975097656,137.38107299804688,360.8642272949219,587.66650390625,819.3955078125,1055.958740234375,1297.02490234375,1544.414306640625,1797.071533203125,2056.20751953125,2322.249755859375,2598.474365234375,2881.260498046875,3172.304931640625,3781.100830078125,4429.623046875,5129.89453125,5886.0234375,6705.4453125,7603.7265625,8599.42578125,9713.3125,10324.625,10981.2890625,11691.859375,12465.96875,13317.5,14270.234375,15362.65234375,16666.51953125,0.01733102649450302,0.015779634937644005,0.014532499015331268,0.013261687010526657,0.01192176528275013,0.010495743714272976,0.008979999460279942,0.007439999841153622,0.005979999899864197,0.005589999724179506,0.005510000046342611,0.005210000090301037,0.00484999967738986,0.0034719998948276043,0.0017950000474229455,0.0013749999925494194,0.001838000025600195,0.0017719999887049198,0.0013210000470280647,0.0008290000259876251,0.0004030000127386302,0.0002963000151794404,0.00016881416377145797,8.689999958733097e-05,5.4799998906673864e-05,3.301000106148422e-05,1.4472364455286879e-05,6.963682608329691e-06,6.36458662484074e-06,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.16364866495132446,0.1993008852005005,-6.5649871826171875,-8.280242919921875,-10.111328125,-9.564697265625,-9.610260009765625,-9.926467895507812,-10.389511108398438,-11.102798461914062,-12.087371826171875,-13.603118896484375,-14.689544677734375,-15.389724731445312,-15.8287353515625,-15.651443481445312,-14.672317504882812,-14.969940185546875,-14.36822509765625,-9.25152587890625,-5.0485382080078125,-1.9822845458984375,2.652313232421875,5.8206787109375,7.430389404296875,10.014938354492188,10.938949584960938,13.449264526367188,14.88262939453125,12.137191772460938,9.498851776123047
