_uid_,id,longitude,latitude,initialdate,days,year,month,air_level_1000,air_level_975,air_level_950,air_level_925,air_level_900,air_level_875,air_level_850,air_level_825,air_level_800,air_level_775,air_level_750,air_level_725,air_level_700,air_level_650,air_level_600,air_level_550,air_level_500,air_level_450,air_level_400,air_level_350,air_level_300,air_level_275,air_level_250,air_level_225,air_level_200,air_level_175,air_level_150,air_level_125,air_level_100,hgt_level_1000,hgt_level_975,hgt_level_950,hgt_level_925,hgt_level_900,hgt_level_875,hgt_level_850,hgt_level_825,hgt_level_800,hgt_level_775,hgt_level_750,hgt_level_725,hgt_level_700,hgt_level_650,hgt_level_600,hgt_level_550,hgt_level_500,hgt_level_450,hgt_level_400,hgt_level_350,hgt_level_300,hgt_level_275,hgt_level_250,hgt_level_225,hgt_level_200,hgt_level_175,hgt_level_150,hgt_level_125,hgt_level_100,tke_level_1000,tke_level_975,tke_level_950,tke_level_925,tke_level_900,tke_level_875,tke_level_850,tke_level_825,tke_level_800,tke_level_775,tke_level_750,tke_level_725,tke_level_700,tke_level_650,tke_level_600,uwnd_level_1000,uwnd_level_975,uwnd_level_950,uwnd_level_925,uwnd_level_900,uwnd_level_875,uwnd_level_850,uwnd_level_825,uwnd_level_800,uwnd_level_775,uwnd_level_750,uwnd_level_725,uwnd_level_700,uwnd_level_650,uwnd_level_600,uwnd_level_550,uwnd_level_500,uwnd_level_450,uwnd_level_400,uwnd_level_350,uwnd_level_300,uwnd_level_275,uwnd_level_250,uwnd_level_225,uwnd_level_200,uwnd_level_175,uwnd_level_150,uwnd_level_125,uwnd_level_100
209033.0,18507337.0,-719421.4824303822,1196028.3471944225,2016-03-01,1,2016,3,298.58184814453125,296.7135009765625,294.9927978515625,293.3734130859375,292.1080322265625,290.8986511230469,289.8711242675781,288.62310791015625,287.5254211425781,286.7930908203125,286.1075439453125,284.9991455078125,283.4117126464844,278.7012023925781,274.81219482421875,273.033447265625,270.9264221191406,266.701416015625,260.8035888671875,254.40374755859375,247.22802734375,241.76686096191406,236.4268341064453,230.60118103027344,224.0349884033203,217.83523559570312,209.7333526611328,200.01235961914062,193.2878875732422,114.12086486816406,337.53912353515625,564.9217529296875,796.818115234375,1033.065673828125,1275.59765625,1523.440673828125,1777.18603515625,2038.721435546875,2306.86962890625,2582.868896484375,2867.434326171875,3160.7451171875,3773.679443359375,4422.9921875,5124.046875,5884.4921875,6714.63671875,7625.125,8632.1640625,9766.734375,10389.79296875,11057.19140625,11778.0625,12562.87890625,13428.06640625,14392.73046875,15487.59375,16768.3515625,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1931322067975998,0.1993851661682129,-5.28778076171875,-6.149169921875,-7.1533050537109375,-7.8057708740234375,-8.194671630859375,-7.33367919921875,-6.2381134033203125,-5.02911376953125,-3.566375732421875,-3.8449554443359375,-4.653411865234375,-5.2533721923828125,-5.420562744140625,-3.7388916015625,-0.8026885986328125,-0.20562744140625,-3.01068115234375,-5.470703125,-5.8804779052734375,-3.2293548583984375,0.08294677734375,0.3021697998046875,-0.5767364501953125,0.21343994140625,2.4665937423706055,4.659701347351074,4.17375373840332,3.533140182495117,2.039273262023926
209015.0,18507263.0,-1390235.7742846257,1893114.6866055,2016-03-04,4,2016,3,297.59124755859375,295.60302734375,294.70294189453125,293.3670654296875,291.9401550292969,290.44793701171875,288.8949890136719,287.2762451171875,285.74420166015625,286.3160400390625,286.76776123046875,285.9559326171875,285.10467529296875,282.4844970703125,278.83172607421875,274.7618713378906,270.845947265625,266.24163818359375,260.51239013671875,253.64337158203125,244.5482177734375,240.0943603515625,235.23866271972656,229.2819366455078,222.852783203125,216.41168212890625,209.4792938232422,200.56301879882812,193.37855529785156,134.58984375,357.83819580078125,584.1524047851562,814.86962890625,1051.03662109375,1292.3564453125,1539.4892578125,1791.7666015625,2051.28515625,2317.098388671875,2593.766357421875,2878.847900390625,3172.734130859375,3789.450927734375,4447.8603515625,5153.546875,5915.30078125,6744.09375,7653.1875,8659.609375,9784.8203125,10402.01953125,11065.9296875,11783.09375,12563.015625,13422.3828125,14383.6015625,15479.44140625,16763.79296875,0.23749999701976776,0.25,0.25,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.21177998185157776,0.19944152235984802,-6.5927581787109375,-7.1217498779296875,-8.630569458007812,-7.069976806640625,-5.529144287109375,-3.417388916015625,-0.8809967041015625,2.2517852783203125,5.342498779296875,6.4569854736328125,6.594482421875,5.96661376953125,5.4031524658203125,1.0003662109375,-1.545654296875,-2.796600341796875,-3.1711578369140625,-3.773681640625,-5.3512725830078125,-1.3045806884765625,2.2391204833984375,7.45166015625,9.973052978515625,14.921539306640625,8.92327880859375,9.813029289245605,12.318821907043457,15.228619575500488,9.650955200195312
209015.0,18507263.0,-1390235.7742846257,1893114.6866055,2016-03-05,4,2016,3,297.00946044921875,295.34222412109375,294.37969970703125,293.08538818359375,291.6907958984375,290.24737548828125,288.736328125,287.20843505859375,285.95916748046875,289.004150390625,290.8214111328125,288.2576904296875,286.34698486328125,282.4794921875,278.43731689453125,274.5658874511719,270.854248046875,267.07379150390625,261.313720703125,253.45985412597656,244.49066162109375,239.9957733154297,235.65826416015625,229.59262084960938,223.2394561767578,216.0851593017578,209.0482635498047,200.73484802246094,193.9659881591797,124.367919921875,347.35333251953125,573.529541015625,804.6142578125,1039.528564453125,1280.939208984375,1527.678466796875,1779.77978515625,2038.613525390625,2304.447265625,2584.92724609375,2872.664794921875,3168.221435546875,3786.3642578125,4443.4970703125,5148.796875,5910.1484375,6740.73828125,7652.7421875,8660.203125,9784.2578125,10401.46484375,11065.61328125,11783.9296875,12565.37890625,13424.46875,14383.59765625,15478.546875,16765.64453125,0.2750000059604645,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.5,0.8999999761581421,0.4124999940395355,0.20000000298023224,0.20172671973705292,0.19993047416210175,-5.772705078125,-6.82666015625,-8.00738525390625,-6.440704345703125,-5.5789031982421875,-3.99530029296875,-1.1661834716796875,2.20562744140625,4.72412109375,5.15765380859375,5.0904541015625,4.425323486328125,3.65057373046875,2.936492919921875,1.501495361328125,-0.6750946044921875,-2.776123046875,-4.5973052978515625,-10.2960205078125,-7.97674560546875,-1.705230712890625,3.2020416259765625,11.188812255859375,9.191650390625,6.776974678039551,6.619573593139648,7.130464553833008,10.633356094360352,3.641392707824707
209426.0,18508659.0,-1269050.8235658922,2858274.161963277,2016-03-05,0,2016,3,294.93133544921875,292.73284912109375,291.44219970703125,290.05413818359375,288.6126708984375,287.10675048828125,285.564453125,283.98968505859375,282.42791748046875,282.441650390625,285.4776611328125,285.7420654296875,284.81573486328125,281.8701171875,278.07794189453125,274.4096374511719,270.713623046875,266.40191650390625,260.719970703125,252.86610412597656,243.47503662109375,238.1520233154297,233.34576416015625,228.34262084960938,222.2082061767578,215.4601593017578,208.6576385498047,201.23484802246094,195.1066131591797,155.367919921875,375.85333251953125,600.029541015625,828.1142578125,1062.028564453125,1299.939208984375,1544.178466796875,1793.77978515625,2050.113525390625,2312.947265625,2585.92724609375,2870.664794921875,3164.721435546875,3780.8642578125,4437.4970703125,5141.296875,5902.6484375,6731.73828125,7641.7421875,8646.703125,9767.7578125,10381.46484375,11039.11328125,11752.4296875,12529.87890625,13385.46875,14343.59765625,15437.046875,16730.14453125,0.6000000238418579,0.75,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20172671973705292,0.19993047416210175,-5.475830078125,-5.60791015625,-5.69488525390625,-5.143829345703125,-4.8132781982421875,-4.51092529296875,-4.4005584716796875,-4.40374755859375,-3.85400390625,-2.67047119140625,-0.8939208984375,0.769073486328125,2.00994873046875,3.202117919921875,4.626495361328125,5.8874053955078125,8.427001953125,8.340194702148438,5.0008544921875,8.36700439453125,8.232269287109375,10.717666625976562,14.970062255859375,18.285400390625,19.214473724365234,20.41644859313965,20.317964553833008,19.88335609436035,10.157017707824707
209429.0,18508672.0,-1400198.9336154363,2638034.0377735966,2016-03-05,0,2016,3,296.16571044921875,294.31097412109375,293.14532470703125,291.25726318359375,289.3001708984375,287.05987548828125,284.814453125,282.67718505859375,282.44354248046875,285.113525390625,286.9776611328125,286.4608154296875,285.31573486328125,282.0576171875,278.09356689453125,274.4096374511719,270.744873046875,266.55816650390625,261.251220703125,252.92860412597656,243.77191162109375,239.0113983154297,234.18951416015625,229.10824584960938,222.6457061767578,215.6007843017578,208.6107635498047,200.84422302246094,194.3409881591797,147.367919921875,369.35333251953125,595.029541015625,825.1142578125,1059.528564453125,1297.939208984375,1542.678466796875,1791.27978515625,2047.113525390625,2310.947265625,2586.42724609375,2871.664794921875,3166.221435546875,3782.8642578125,4439.9970703125,5144.296875,5905.6484375,6734.73828125,7646.2421875,8652.703125,9773.2578125,10388.46484375,11049.11328125,11764.4296875,12544.37890625,13400.96875,14359.09765625,15452.046875,16740.64453125,0.20000000298023224,0.25,0.25,0.25,0.25,0.25,0.25,0.2750000059604645,0.25,0.25,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20172671973705292,0.19993047416210175,-6.991455078125,-7.73291015625,-8.30426025390625,-8.065704345703125,-7.6726531982421875,-7.21405029296875,-6.8693084716796875,-6.62249755859375,-4.79150390625,-2.99859619140625,-0.5814208984375,1.487823486328125,3.25994873046875,4.795867919921875,5.642120361328125,6.0749053955078125,5.567626953125,2.4026947021484375,0.7977294921875,3.92950439453125,5.372894287109375,6.5614166259765625,12.657562255859375,15.785400390625,16.495723724365234,16.79144859313965,16.521089553833008,17.36773109436035,8.610142707824707
209428.0,18508668.0,-953564.8438194396,2626952.413068022,2016-03-06,0,2016,3,295.7081298828125,293.74481201171875,292.30718994140625,290.9316101074219,289.32855224609375,287.6912536621094,286.0081787109375,284.2519836425781,282.498046875,284.32012939453125,286.84759521484375,286.2909851074219,285.3304443359375,282.9713134765625,280.41802978515625,275.9861145019531,271.40771484375,266.0961608886719,259.7435302734375,251.69070434570312,242.2397918701172,237.77195739746094,233.0313720703125,227.88710021972656,222.4540557861328,215.61924743652344,208.37303161621094,201.33221435546875,195.01873779296875,156.6270294189453,377.7693786621094,602.5641479492188,832.042724609375,1066.016357421875,1305.158447265625,1550.075927734375,1799.87744140625,2055.863037109375,2318.397216796875,2593.7236328125,2878.849609375,3172.531494140625,3789.90966796875,4450.55810546875,5160.21484375,5924.5625,6754.36328125,7660.984375,8662.2734375,9777.23046875,10387.98046875,11046.0390625,11757.34765625,12534.71484375,13391.640625,14348.953125,15442.28515625,16736.015625,0.5,0.30000001192092896,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2008887231349945,0.1999933272600174,-5.7872772216796875,-6.518829345703125,-8.500289916992188,-9.08294677734375,-8.837997436523438,-8.896514892578125,-9.449615478515625,-10.488616943359375,-10.822616577148438,-9.040756225585938,-6.730804443359375,-5.7654266357421875,-4.63623046875,-2.149658203125,-0.55291748046875,0.4680328369140625,5.076751708984375,2.8414154052734375,0.0081634521484375,1.304962158203125,3.026336669921875,4.8831787109375,9.620452880859375,14.795455932617188,15.396149635314941,14.325408935546875,11.554689407348633,9.626757621765137,4.521493911743164
209427.0,18508667.0,-521998.8007512883,2612206.395235576,2016-03-06,0,2016,3,295.8487548828125,293.86981201171875,292.55718994140625,291.0409851074219,289.40667724609375,287.7537536621094,286.0550537109375,284.2832336425781,282.529296875,284.22637939453125,286.98822021484375,286.4003601074219,285.3773193359375,282.9556884765625,280.40240478515625,276.0798645019531,271.40771484375,266.0805358886719,259.7279052734375,251.75320434570312,242.3491668701172,237.85008239746094,233.0938720703125,227.94960021972656,222.5321807861328,215.72862243652344,208.32615661621094,201.22283935546875,194.94061279296875,155.6270294189453,377.2693786621094,602.0641479492188,831.542724609375,1065.516357421875,1304.658447265625,1549.575927734375,1799.37744140625,2055.363037109375,2317.897216796875,2593.2236328125,2878.349609375,3172.531494140625,3789.90966796875,4450.55810546875,5159.71484375,5924.5625,6753.86328125,7660.984375,8662.2734375,9777.73046875,10388.98046875,11047.0390625,11758.84765625,12536.21484375,13394.140625,14350.953125,15443.78515625,16736.515625,0.75,0.3499999940395355,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2008887231349945,0.1999933272600174,-5.8966522216796875,-6.675079345703125,-8.500289916992188,-9.66107177734375,-9.353622436523438,-9.396514892578125,-9.918365478515625,-10.832366943359375,-10.947616577148438,-8.697006225585938,-6.246429443359375,-5.4529266357421875,-4.46435546875,-2.243408203125,-0.92791748046875,0.0617828369140625,4.170501708984375,1.4976654052734375,-1.1480865478515625,0.101837158203125,2.120086669921875,4.2738037109375,9.057952880859375,14.248580932617188,14.739899635314941,13.059783935546875,10.789064407348633,9.079882621765137,4.130868911743164
209425.0,18508658.0,-688851.6627228474,2839795.5984336706,2016-03-06,0,2016,3,295.3331298828125,293.41668701171875,292.16656494140625,290.6816101074219,289.15667724609375,287.5975036621094,285.9613037109375,284.2519836425781,282.529296875,284.24200439453125,286.28509521484375,285.7284851074219,284.7210693359375,282.3306884765625,279.82427978515625,275.6736145019531,271.22021484375,266.3774108886719,259.6654052734375,251.31570434570312,241.5679168701172,237.30320739746094,232.7501220703125,227.57460021972656,221.9384307861328,215.15049743652344,208.74803161621094,201.78533935546875,195.36248779296875,159.6270294189453,380.7693786621094,605.0641479492188,834.042724609375,1068.016357421875,1306.658447265625,1551.575927734375,1801.37744140625,2057.363037109375,2319.897216796875,2595.2236328125,2879.849609375,3173.031494140625,3788.40966796875,4448.05810546875,5156.71484375,5919.5625,6749.86328125,7657.984375,8658.2734375,9770.23046875,10379.98046875,11036.5390625,11747.34765625,12523.21484375,13377.140625,14334.953125,15430.28515625,16727.015625,0.5,0.2750000059604645,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2008887231349945,0.1999933272600174,-5.5529022216796875,-6.034454345703125,-7.5784149169921875,-7.52044677734375,-7.4317474365234375,-7.474639892578125,-7.855865478515625,-8.457366943359375,-8.760116577148438,-8.462631225585938,-7.465179443359375,-6.2185516357421875,-4.52685546875,-0.165283203125,2.21270751953125,4.5461578369140625,8.436126708984375,8.763290405273438,6.3675384521484375,7.570587158203125,7.463836669921875,7.5238037109375,11.604827880859375,16.670455932617188,18.099273681640625,18.075408935546875,14.085939407348633,11.517382621765137,5.537118911743164
209015.0,18507263.0,-1390235.7742846257,1893114.6866055,2016-03-06,4,2016,3,296.6300048828125,294.60418701171875,293.24468994140625,291.8066101074219,290.37542724609375,288.8475036621094,287.2425537109375,285.5801086425781,283.966796875,286.19512939453125,288.42572021484375,287.1816101074219,285.7991943359375,282.4244384765625,278.68365478515625,275.1736145019531,271.81396484375,266.7836608886719,259.8997802734375,252.42507934570312,244.6147918701172,239.30320739746094,234.1563720703125,228.99647521972656,223.1415557861328,216.60362243652344,208.91990661621094,199.98846435546875,193.75311279296875,125.12702941894531,347.7693786621094,573.5641479492188,803.542724609375,1038.016357421875,1278.658447265625,1524.575927734375,1775.87744140625,2033.363037109375,2297.397216796875,2575.2236328125,2861.349609375,3156.031494140625,3773.90966796875,4431.55810546875,5137.21484375,5901.5625,6733.36328125,7641.984375,8643.2734375,9766.73046875,10382.98046875,11044.0390625,11758.84765625,12539.21484375,13400.140625,14359.953125,15452.28515625,16735.015625,0.5,0.30000001192092896,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2008887231349945,0.1999933272600174,-8.334152221679688,-9.487579345703125,-12.359664916992188,-12.53607177734375,-11.962997436523438,-11.615264892578125,-10.918365478515625,-10.332366943359375,-9.666366577148438,-7.1188812255859375,-4.543304443359375,-4.4998016357421875,-4.47998046875,-4.134033203125,-3.99041748046875,-5.3132171630859375,-8.563873291015625,-9.080459594726562,-10.023086547851562,-8.663787841796875,-4.911163330078125,-4.1324462890625,1.354827880859375,7.2173309326171875,6.802399635314941,7.216033935546875,8.757814407348633,5.548632621765137,1.302743911743164
209015.0,18507263.0,-1390235.7742846257,1893114.6866055,2016-03-07,4,2016,3,296.9830017089844,294.903564453125,293.17486572265625,291.33514404296875,289.89080810546875,288.04974365234375,286.126220703125,284.1627197265625,282.334228515625,283.137451171875,287.0352478027344,287.03240966796875,285.67828369140625,282.6378173828125,279.85089111328125,277.04815673828125,272.8050231933594,266.2110595703125,259.2606201171875,252.4497833251953,243.7339630126953,238.3014373779297,233.09437561035156,227.774169921875,222.09458923339844,214.82107543945312,207.91281127929688,201.11216735839844,194.84983825683594,137.72073364257812,360.7053527832031,586.1743774414062,816.476806640625,1051.03271484375,1290.217529296875,1535.2939453125,1785.278564453125,2041.087890625,2303.059814453125,2577.28955078125,2863.215576171875,3157.76708984375,3775.3154296875,4434.6025390625,5144.57421875,5913.26171875,6745.29296875,7651.453125,8652.23046875,9773.453125,10387.63671875,11046.05859375,11757.53125,12533.96875,13387.83203125,14341.9140625,15433.6640625,16726.1875,0.6000000238418579,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.20000000298023224,0.20000000298023224,0.25,0.30215510725975037,0.19948463141918182,-8.744104385375977,-9.198776245117188,-10.32147216796875,-10.748641967773438,-9.914031982421875,-8.817474365234375,-8.594314575195312,-8.11041259765625,-7.0236968994140625,-6.0104522705078125,-5.3357696533203125,-5.164886474609375,-5.4961090087890625,-6.24884033203125,-6.9168701171875,-9.394927978515625,-11.121124267578125,-9.594390869140625,-10.759445190429688,-8.29840087890625,-5.7907867431640625,-6.5720367431640625,-8.102157592773438,-10.478835105895996,-12.625800132751465,-12.442230224609375,-0.20103931427001953,3.7185983657836914,0.8240852355957031
